n-th challenge,m-th challenge,dist
0,1,0.40844999999999987
0,2,0.32999999999999996
0,3,0.4088999999999998
0,4,0.29655000000000004
0,5,0.39865000000000017
0,6,0.29480000000000006
0,7,0.34299999999999964
0,8,0.41149999999999987
0,9,0.48209999999999964
1,2,0.4378999999999999
1,3,0.39790000000000014
1,4,0.43455
1,5,0.2792999999999998
1,6,0.32169999999999954
1,7,0.45619999999999983
1,8,0.4114999999999996
1,9,0.5559500000000002
2,3,0.4103999999999999
2,4,0.34934999999999977
2,5,0.37080000000000013
2,6,0.3487499999999999
2,7,0.32865
2,8,0.47654999999999975
2,9,0.3996500000000001
3,4,0.28654999999999986
3,5,0.41275
3,6,0.3302999999999999
3,7,0.3905999999999998
3,8,0.30809999999999993
3,9,0.4329499999999999
4,5,0.4095999999999998
4,6,0.3182
4,7,0.32514999999999994
4,8,0.3440999999999999
4,9,0.42725
5,6,0.3339999999999997
5,7,0.43894999999999995
5,8,0.37849999999999984
5,9,0.43639999999999957
6,7,0.3557499999999999
6,8,0.30639999999999984
6,9,0.4305999999999999
7,8,0.43235000000000007
7,9,0.48219999999999974
8,9,0.37009999999999993
