n-th challenge,m-th challenge,dist
0,1,0.7441999999999989
0,2,0.6703999999999996
0,3,0.6530999999999992
0,4,0.7178999999999984
0,5,0.7247999999999999
0,6,0.42839999999999984
0,7,0.591
0,8,0.7464999999999998
0,9,0.6688999999999999
1,2,0.44869999999999916
1,3,0.8045999999999985
1,4,0.8444999999999988
1,5,0.6360999999999986
1,6,0.7206999999999985
1,7,0.5868999999999993
1,8,0.7981999999999982
1,9,0.7557999999999986
2,3,0.8025999999999985
2,4,0.8601999999999984
2,5,0.6795999999999988
2,6,0.6153999999999996
2,7,0.626599999999999
2,8,0.7601999999999991
2,9,0.7689999999999994
3,4,0.46889999999999893
3,5,0.8088999999999988
3,6,0.6673999999999992
3,7,0.764799999999999
3,8,0.6868999999999988
3,9,0.6023999999999996
4,5,0.7498999999999987
4,6,0.6563999999999992
4,7,0.7510999999999995
4,8,0.7417999999999987
4,9,0.6570999999999994
5,6,0.6437999999999997
5,7,0.3995999999999996
5,8,0.7855999999999985
5,9,0.6902999999999987
6,7,0.4511999999999995
6,8,0.6741999999999992
6,9,0.6688999999999998
7,8,0.7803999999999991
7,9,0.7451999999999992
8,9,0.4719999999999998
