n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.20809999999999473
0,0,2,0.19534999999999494
0,0,3,0.15029999999999638
0,0,4,0.21334999999999482
0,1,2,0.20989999999999495
0,1,3,0.20074999999999496
0,1,4,0.15604999999999614
0,2,3,0.20389999999999472
0,2,4,0.2034499999999951
0,3,4,0.2085499999999948
1,0,1,0.16774999999999676
1,0,2,0.16174999999999662
1,0,3,0.20059999999999567
1,0,4,0.2289499999999952
1,1,2,0.15844999999999684
1,1,3,0.22569999999999535
1,1,4,0.2614499999999947
1,2,3,0.20129999999999565
1,2,4,0.23839999999999487
1,3,4,0.1848499999999959
2,0,1,0.20529999999999313
2,0,2,0.20814999999999306
2,0,3,0.20649999999999283
2,0,4,0.21179999999999302
2,1,2,0.20839999999999287
2,1,3,0.21214999999999246
2,1,4,0.20994999999999286
2,2,3,0.20869999999999292
2,2,4,0.21589999999999268
2,3,4,0.212099999999993
3,0,1,0.161899999999996
3,0,2,0.17059999999999606
3,0,3,0.18749999999999548
3,0,4,0.1734999999999956
3,1,2,0.16944999999999588
3,1,3,0.18934999999999505
3,1,4,0.18254999999999535
3,2,3,0.18289999999999537
3,2,4,0.1826999999999953
3,3,4,0.1710499999999958
4,0,1,0.2315999999999948
4,0,2,0.2515499999999948
4,0,3,0.22024999999999464
4,0,4,0.21524999999999486
4,1,2,0.23384999999999476
4,1,3,0.24389999999999468
4,1,4,0.21014999999999445
4,2,3,0.22289999999999457
4,2,4,0.2594999999999944
4,3,4,0.2423999999999946
5,0,1,0.2303999999999961
5,0,2,0.19599999999999673
5,0,3,0.17369999999999708
5,0,4,0.2314499999999961
5,1,2,0.1879499999999965
5,1,3,0.1932999999999965
5,1,4,0.17219999999999708
5,2,3,0.19459999999999691
5,2,4,0.18224999999999658
5,3,4,0.20639999999999611
6,0,1,0.18099999999999514
6,0,2,0.20524999999999458
6,0,3,0.17719999999999528
6,0,4,0.22389999999999402
6,1,2,0.2237999999999946
6,1,3,0.18014999999999537
6,1,4,0.21434999999999482
6,2,3,0.2529499999999943
6,2,4,0.17244999999999552
6,3,4,0.2583999999999938
7,0,1,0.17549999999999635
7,0,2,0.21599999999999503
7,0,3,0.228049999999995
7,0,4,0.22889999999999494
7,1,2,0.16639999999999622
7,1,3,0.19629999999999515
7,1,4,0.21414999999999498
7,2,3,0.17849999999999588
7,2,4,0.20479999999999518
7,3,4,0.1696999999999962
8,0,1,0.22509999999999158
8,0,2,0.2608999999999912
8,0,3,0.2605499999999915
8,0,4,0.22734999999999192
8,1,2,0.2433999999999915
8,1,3,0.25729999999999187
8,1,4,0.2430499999999915
8,2,3,0.22924999999999163
8,2,4,0.25234999999999186
8,3,4,0.2409999999999921
9,0,1,0.17474999999999669
9,0,2,0.188949999999996
9,0,3,0.16209999999999675
9,0,4,0.17864999999999656
9,1,2,0.19384999999999655
9,1,3,0.15754999999999703
9,1,4,0.15174999999999722
9,2,3,0.19234999999999638
9,2,4,0.17434999999999629
9,3,4,0.17039999999999642
10,0,1,0.16574999999999554
10,0,2,0.21299999999999478
10,0,3,0.2160499999999943
10,0,4,0.19174999999999487
10,1,2,0.1779499999999949
10,1,3,0.17824999999999488
10,1,4,0.17319999999999533
10,2,3,0.1658999999999958
10,2,4,0.17649999999999536
10,3,4,0.16814999999999553
11,0,1,0.26994999999999486
11,0,2,0.22599999999999582
11,0,3,0.16974999999999638
11,0,4,0.2887499999999944
11,1,2,0.1937499999999957
11,1,3,0.25724999999999487
11,1,4,0.16489999999999627
11,2,3,0.21569999999999573
11,2,4,0.1999499999999959
11,3,4,0.2718499999999948
12,0,1,0.19429999999999537
12,0,2,0.20654999999999535
12,0,3,0.17459999999999593
12,0,4,0.17329999999999549
12,1,2,0.2153499999999953
12,1,3,0.20239999999999533
12,1,4,0.17949999999999539
12,2,3,0.1969999999999954
12,2,4,0.224949999999995
12,3,4,0.1990499999999953
13,0,1,0.2255499999999942
