n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.06330000000000001
0,0,2,0.051699999999999996
0,0,3,0.05375000000000001
0,0,4,0.06605000000000004
0,1,2,0.06605
0,1,3,0.06295
0,1,4,0.05274999999999999
0,2,3,0.06905000000000001
0,2,4,0.05545000000000002
0,3,4,0.06945000000000001
1,0,1,0.04590000000000003
1,0,2,0.05309999999999998
1,0,3,0.05454999999999998
1,0,4,0.052849999999999966
1,1,2,0.05385
1,1,3,0.04934999999999996
1,1,4,0.05115
1,2,3,0.051800000000000034
1,2,4,0.04979999999999997
1,3,4,0.05089999999999999
2,0,1,0.04940000000000002
2,0,2,0.054149999999999976
2,0,3,0.05319999999999999
2,0,4,0.05014999999999998
2,1,2,0.048549999999999996
2,1,3,0.04904999999999997
2,1,4,0.04425
2,2,3,0.051050000000000005
2,2,4,0.048149999999999984
2,3,4,0.04834999999999998
3,0,1,0.06004999999999997
3,0,2,0.059550000000000006
3,0,3,0.06310000000000002
3,0,4,0.06464999999999999
3,1,2,0.06170000000000001
3,1,3,0.05955000000000001
3,1,4,0.06315
3,2,3,0.05355000000000003
3,2,4,0.06005
3,3,4,0.057050000000000003
4,0,1,0.06370000000000003
4,0,2,0.062400000000000025
4,0,3,0.053299999999999986
4,0,4,0.06125000000000001
4,1,2,0.05980000000000002
4,1,3,0.05770000000000002
4,1,4,0.05515000000000006
4,2,3,0.05919999999999999
4,2,4,0.06120000000000003
4,3,4,0.06350000000000001
5,0,1,0.04604999999999998
5,0,2,0.05909999999999996
5,0,3,0.05864999999999999
5,0,4,0.06119999999999996
5,1,2,0.05254999999999999
5,1,3,0.056049999999999996
5,1,4,0.05470000000000002
5,2,3,0.061149999999999996
5,2,4,0.06075000000000001
5,3,4,0.05330000000000002
6,0,1,0.060899999999999996
6,0,2,0.07544999999999998
6,0,3,0.0938999999999999
6,0,4,0.09250000000000001
6,1,2,0.062349999999999996
6,1,3,0.07719999999999998
6,1,4,0.08229999999999996
6,2,3,0.05495000000000003
6,2,4,0.06794999999999998
6,3,4,0.05854999999999998
7,0,1,0.06624999999999992
7,0,2,0.06454999999999997
7,0,3,0.07199999999999997
7,0,4,0.06175000000000005
7,1,2,0.06199999999999996
7,1,3,0.08064999999999997
7,1,4,0.07529999999999996
7,2,3,0.06624999999999999
7,2,4,0.07305
7,3,4,0.07170000000000003
8,0,1,0.07979999999999995
8,0,2,0.06375000000000003
8,0,3,0.08164999999999994
8,0,4,0.056700000000000014
8,1,2,0.08105000000000004
8,1,3,0.05224999999999999
8,1,4,0.08104999999999994
8,2,3,0.08040000000000001
8,2,4,0.0529
8,3,4,0.07995000000000001
9,0,1,0.056950000000000056
9,0,2,0.06755000000000004
9,0,3,0.06575000000000007
9,0,4,0.05805000000000003
9,1,2,0.06000000000000003
9,1,3,0.06060000000000001
9,1,4,0.06559999999999999
9,2,3,0.06090000000000001
9,2,4,0.07305000000000005
9,3,4,0.06515000000000001
