n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.20309999999999637
0,0,2,0.19619999999999643
0,0,3,0.19549999999999645
0,0,4,0.19799999999999646
0,1,2,0.20749999999999624
0,1,3,0.20699999999999635
0,1,4,0.20039999999999608
0,2,3,0.19389999999999674
0,2,4,0.1902999999999965
0,3,4,0.1947999999999965
1,0,1,0.25089999999999396
1,0,2,0.2571999999999936
1,0,3,0.25269999999999393
1,0,4,0.25249999999999345
1,1,2,0.25939999999999347
1,1,3,0.2473999999999939
1,1,4,0.2546999999999937
1,2,3,0.2497999999999943
1,2,4,0.25819999999999366
1,3,4,0.253299999999994
2,0,1,0.22949999999999618
2,0,2,0.233299999999996
2,0,3,0.22559999999999644
2,0,4,0.22979999999999612
2,1,2,0.2361999999999962
2,1,3,0.23289999999999578
2,1,4,0.2247999999999962
2,2,3,0.23049999999999657
2,2,4,0.227299999999996
2,3,4,0.23279999999999618
3,0,1,0.21209999999999574
3,0,2,0.2164999999999956
3,0,3,0.21059999999999576
3,0,4,0.21729999999999589
3,1,2,0.21649999999999528
3,1,3,0.20569999999999555
3,1,4,0.21209999999999576
3,2,3,0.20529999999999554
3,2,4,0.21329999999999533
3,3,4,0.20779999999999543
4,0,1,0.16649999999999737
4,0,2,0.1668999999999971
4,0,3,0.16499999999999687
4,0,4,0.15689999999999737
4,1,2,0.1597999999999973
4,1,3,0.16739999999999716
4,1,4,0.16659999999999722
4,2,3,0.16779999999999723
4,2,4,0.16599999999999684
4,3,4,0.16909999999999695
5,0,1,0.25469999999999404
5,0,2,0.25339999999999446
5,0,3,0.25269999999999404
5,0,4,0.25799999999999396
5,1,2,0.24629999999999477
5,1,3,0.26819999999999355
5,1,4,0.24309999999999468
5,2,3,0.2565999999999944
5,2,4,0.24889999999999476
5,3,4,0.25679999999999364
6,0,1,0.2782999999999915
6,0,2,0.27889999999999165
6,0,3,0.28039999999999143
6,0,4,0.2752999999999922
6,1,2,0.27779999999999183
6,1,3,0.2737999999999925
6,1,4,0.2786999999999921
6,2,3,0.26529999999999243
6,2,4,0.2816999999999917
6,3,4,0.28199999999999126
7,0,1,0.25959999999999683
7,0,2,0.25999999999999635
7,0,3,0.25719999999999643
7,0,4,0.2657999999999965
7,1,2,0.25919999999999677
7,1,3,0.26099999999999646
7,1,4,0.25469999999999693
7,2,3,0.2590999999999967
7,2,4,0.2616999999999962
7,3,4,0.25639999999999685
8,0,1,0.206599999999997
8,0,2,0.20139999999999658
8,0,3,0.20409999999999678
8,0,4,0.20189999999999703
8,1,2,0.20179999999999715
8,1,3,0.196399999999997
8,1,4,0.19919999999999705
8,2,3,0.1957999999999969
8,2,4,0.1976999999999968
8,3,4,0.20279999999999687
9,0,1,0.23949999999999413
9,0,2,0.23569999999999505
9,0,3,0.2450999999999942
9,0,4,0.23389999999999433
9,1,2,0.23569999999999408
9,1,3,0.24009999999999446
9,1,4,0.23889999999999428
9,2,3,0.24329999999999374
9,2,4,0.23569999999999403
9,3,4,0.24299999999999458
