n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.19174999999999356
0,0,2,0.20499999999999405
0,0,3,0.19909999999999387
0,0,4,0.20219999999999333
0,1,2,0.2027499999999941
0,1,3,0.19049999999999395
0,1,4,0.1959999999999934
0,2,3,0.20174999999999327
0,2,4,0.20619999999999367
0,3,4,0.19624999999999376
1,0,1,0.20359999999999273
1,0,2,0.2139999999999926
1,0,3,0.21654999999999192
1,0,4,0.20404999999999276
1,1,2,0.2106999999999927
1,1,3,0.21109999999999202
1,1,4,0.20609999999999246
1,2,3,0.2044499999999925
1,2,4,0.20934999999999268
1,3,4,0.2040499999999925
2,0,1,0.19369999999999368
2,0,2,0.1949499999999935
2,0,3,0.20034999999999295
2,0,4,0.2029499999999934
2,1,2,0.1936499999999935
2,1,3,0.1958499999999937
2,1,4,0.20429999999999326
2,2,3,0.19249999999999373
2,2,4,0.20244999999999344
2,3,4,0.20419999999999294
3,0,1,0.2223499999999922
3,0,2,0.2224999999999916
3,0,3,0.21394999999999248
3,0,4,0.2246499999999917
3,1,2,0.21844999999999162
3,1,3,0.2224499999999916
3,1,4,0.21754999999999183
3,2,3,0.2138999999999923
3,2,4,0.22729999999999148
3,3,4,0.22759999999999142
4,0,1,0.19944999999999477
4,0,2,0.2060499999999945
4,0,3,0.20764999999999495
4,0,4,0.20944999999999475
4,1,2,0.2040999999999945
4,1,3,0.19894999999999496
4,1,4,0.2059999999999947
4,2,3,0.20124999999999463
4,2,4,0.2020499999999948
4,3,4,0.20569999999999455
5,0,1,0.1917499999999926
5,0,2,0.19354999999999248
5,0,3,0.19739999999999258
5,0,4,0.20209999999999254
5,1,2,0.18644999999999276
5,1,3,0.19269999999999232
5,1,4,0.1980499999999922
5,2,3,0.19409999999999233
5,2,4,0.19459999999999236
5,3,4,0.19604999999999204
6,0,1,0.23019999999999197
6,0,2,0.22999999999999166
6,0,3,0.23744999999999128
6,0,4,0.23424999999999152
6,1,2,0.2215999999999914
6,1,3,0.22984999999999228
6,1,4,0.23654999999999138
6,2,3,0.22634999999999145
6,2,4,0.23219999999999136
6,3,4,0.22239999999999174
7,0,1,0.20759999999999454
7,0,2,0.19094999999999518
7,0,3,0.19219999999999468
7,0,4,0.19859999999999456
7,1,2,0.2040499999999947
7,1,3,0.20244999999999513
7,1,4,0.1931999999999949
7,2,3,0.20199999999999485
7,2,4,0.196249999999995
7,3,4,0.19659999999999492
8,0,1,0.19814999999999405
8,0,2,0.20249999999999402
8,0,3,0.20464999999999406
8,0,4,0.20259999999999398
8,1,2,0.19609999999999403
8,1,3,0.19199999999999437
8,1,4,0.20529999999999404
8,2,3,0.19389999999999485
8,2,4,0.19854999999999454
8,3,4,0.20024999999999443
9,0,1,0.21699999999999264
9,0,2,0.20474999999999277
9,0,3,0.20634999999999357
9,0,4,0.2048499999999931
9,1,2,0.21514999999999265
9,1,3,0.19979999999999334
9,1,4,0.20879999999999366
9,2,3,0.213549999999993
9,2,4,0.2042499999999928
9,3,4,0.21594999999999287
