n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.27599999999999525
0,0,2,0.26699999999999546
0,0,3,0.272199999999995
0,0,4,0.2683999999999952
0,1,2,0.2693999999999954
0,1,3,0.2707999999999951
0,1,4,0.26219999999999544
0,2,3,0.26599999999999574
0,2,4,0.2655999999999954
0,3,4,0.2733999999999958
1,0,1,0.34119999999999123
1,0,2,0.33139999999999215
1,0,3,0.332599999999992
1,0,4,0.34299999999999126
1,1,2,0.32999999999999186
1,1,3,0.32619999999999205
1,1,4,0.34439999999999055
1,2,3,0.33519999999999217
1,2,4,0.3341999999999922
1,3,4,0.326799999999992
2,0,1,0.31339999999999646
2,0,2,0.3105999999999959
2,0,3,0.3099999999999963
2,0,4,0.299399999999996
2,1,2,0.30959999999999616
2,1,3,0.3013999999999963
2,1,4,0.3067999999999972
2,2,3,0.31959999999999655
2,2,4,0.31079999999999613
2,3,4,0.3033999999999964
3,0,1,0.27079999999999615
3,0,2,0.26939999999999553
3,0,3,0.2657999999999958
3,0,4,0.2723999999999957
3,1,2,0.271599999999996
3,1,3,0.2611999999999963
3,1,4,0.26239999999999647
3,2,3,0.2663999999999963
3,2,4,0.26519999999999616
3,3,4,0.2543999999999968
4,0,1,0.24259999999999718
4,0,2,0.2249999999999976
4,0,3,0.2299999999999974
4,0,4,0.23519999999999744
4,1,2,0.22999999999999754
4,1,3,0.23919999999999716
4,1,4,0.2453999999999972
4,2,3,0.23199999999999701
4,2,4,0.24119999999999736
4,3,4,0.23399999999999754
5,0,1,0.35659999999999153
5,0,2,0.35119999999999196
5,0,3,0.3529999999999923
5,0,4,0.3445999999999924
5,1,2,0.3425999999999924
5,1,3,0.34539999999999244
5,1,4,0.3431999999999927
5,2,3,0.3527999999999911
5,2,4,0.34019999999999223
5,3,4,0.3483999999999916
6,0,1,0.38699999999998874
6,0,2,0.3843999999999885
6,0,3,0.3857999999999887
6,0,4,0.3911999999999884
6,1,2,0.38759999999998834
6,1,3,0.39239999999998804
6,1,4,0.39319999999998884
6,2,3,0.3825999999999887
6,2,4,0.38859999999998723
6,3,4,0.39039999999998787
7,0,1,0.3605999999999953
7,0,2,0.3483999999999948
7,0,3,0.3481999999999946
7,0,4,0.35899999999999493
7,1,2,0.3449999999999952
7,1,3,0.34299999999999564
7,1,4,0.35459999999999525
7,2,3,0.34019999999999406
7,2,4,0.3557999999999951
7,3,4,0.34839999999999505
8,0,1,0.2533999999999976
8,0,2,0.2611999999999978
8,0,3,0.25499999999999795
8,0,4,0.24979999999999794
8,1,2,0.25599999999999745
8,1,3,0.25419999999999776
8,1,4,0.24859999999999738
8,2,3,0.2457999999999978
8,2,4,0.2599999999999974
8,3,4,0.24179999999999816
9,0,1,0.3365999999999918
9,0,2,0.326999999999993
9,0,3,0.32579999999999176
9,0,4,0.32759999999999306
9,1,2,0.3247999999999923
9,1,3,0.3205999999999924
9,1,4,0.32679999999999243
9,2,3,0.3195999999999923
9,2,4,0.31679999999999264
9,3,4,0.32419999999999255
