n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.4355999999999855
0,0,2,0.4477999999999863
0,0,3,0.44439999999998653
0,0,4,0.4479999999999857
0,1,2,0.4481999999999859
0,1,3,0.4463999999999869
0,1,4,0.44839999999998587
0,2,3,0.4437999999999853
0,2,4,0.43819999999998643
0,3,4,0.4493999999999859
1,0,1,0.43019999999998526
1,0,2,0.4443999999999851
1,0,3,0.43259999999998583
1,0,4,0.4309999999999858
1,1,2,0.4399999999999847
1,1,3,0.4279999999999857
1,1,4,0.423199999999986
1,2,3,0.4363999999999848
1,2,4,0.43439999999998524
1,3,4,0.4215999999999866
2,0,1,0.433399999999986
2,0,2,0.42359999999998593
2,0,3,0.4329999999999857
2,0,4,0.4317999999999864
2,1,2,0.42819999999998615
2,1,3,0.438999999999986
2,1,4,0.4283999999999868
2,2,3,0.42899999999998667
2,2,4,0.42779999999998547
2,3,4,0.43979999999998554
3,0,1,0.4117999999999895
3,0,2,0.4135999999999887
3,0,3,0.4185999999999891
3,0,4,0.4227999999999884
3,1,2,0.4265999999999883
3,1,3,0.41559999999998853
3,1,4,0.4327999999999883
3,2,3,0.4235999999999889
3,2,4,0.41719999999998797
3,3,4,0.4283999999999887
4,0,1,0.4371999999999854
4,0,2,0.45619999999998506
4,0,3,0.4473999999999861
4,0,4,0.43979999999998615
4,1,2,0.4515999999999854
4,1,3,0.4407999999999851
4,1,4,0.43099999999998606
4,2,3,0.44199999999998474
4,2,4,0.43659999999998633
4,3,4,0.4421999999999849
5,0,1,0.43439999999998513
5,0,2,0.4441999999999854
5,0,3,0.4367999999999861
5,0,4,0.44419999999998533
5,1,2,0.4221999999999867
5,1,3,0.42799999999998606
5,1,4,0.4411999999999851
5,2,3,0.43799999999998596
5,2,4,0.4327999999999861
5,3,4,0.4327999999999861
6,0,1,0.3881999999999915
6,0,2,0.38479999999999226
6,0,3,0.379199999999992
6,0,4,0.3861999999999914
6,1,2,0.39199999999999163
6,1,3,0.38759999999999084
6,1,4,0.39319999999999117
6,2,3,0.38759999999999195
6,2,4,0.3945999999999916
6,3,4,0.3723999999999924
7,0,1,0.4189999999999869
7,0,2,0.41759999999998776
7,0,3,0.4201999999999871
7,0,4,0.42039999999998734
7,1,2,0.42419999999998736
7,1,3,0.411999999999987
7,1,4,0.4199999999999869
7,2,3,0.4237999999999872
7,2,4,0.41559999999998676
7,3,4,0.41459999999998687
8,0,1,0.4435999999999867
8,0,2,0.43619999999998726
8,0,3,0.4463999999999876
8,0,4,0.4479999999999875
8,1,2,0.4503999999999861
8,1,3,0.4505999999999872
8,1,4,0.45679999999998644
8,2,3,0.4419999999999872
8,2,4,0.4433999999999874
8,3,4,0.44079999999998726
9,0,1,0.39039999999998753
9,0,2,0.40299999999998776
9,0,3,0.3945999999999882
9,0,4,0.3891999999999876
9,1,2,0.39559999999998735
9,1,3,0.40539999999998616
9,1,4,0.39719999999998673
9,2,3,0.4045999999999869
9,2,4,0.3911999999999882
9,3,4,0.39179999999998744
