n-th challenge,m-th challenge,dist
0,1,0.7889999999999995
0,2,0.7555999999999998
0,3,0.6158
0,4,0.6763999999999994
0,5,0.8789999999999996
0,6,0.7795999999999997
0,7,0.7570000000000003
0,8,0.7971999999999998
0,9,0.672
1,2,0.8033999999999989
1,3,0.657799999999999
1,4,0.5233999999999999
1,5,0.686999999999999
1,6,0.7375999999999988
1,7,0.638999999999999
1,8,0.7305999999999988
1,9,0.5745999999999999
2,3,0.6507999999999997
2,4,0.8123999999999996
2,5,0.7517999999999995
2,6,0.5093999999999999
2,7,0.6677999999999996
2,8,0.5493999999999996
2,9,0.6838000000000001
3,4,0.5685999999999999
3,5,0.6918000000000003
3,6,0.5875999999999998
3,7,0.5487999999999998
3,8,0.6077999999999996
3,9,0.4295999999999999
4,5,0.6967999999999993
4,6,0.6877999999999992
4,7,0.6231999999999992
4,8,0.7327999999999997
4,9,0.5936
5,6,0.6175999999999988
5,7,0.5332
5,8,0.6771999999999989
5,9,0.6374
6,7,0.6379999999999996
6,8,0.5835999999999996
6,9,0.6782000000000001
7,8,0.5874
7,9,0.5374000000000001
8,9,0.5726
