i-th device,j-th device,n-th challenge,dist
0,1,0,0.17429999999999987
0,1,1,0.15189999999999956
0,1,2,0.13749999999999982
0,1,3,0.17159999999999972
0,1,4,0.21409999999999976
0,1,5,0.1674
0,1,6,0.17475000000000007
0,1,7,0.1950499999999998
0,1,8,0.13545000000000001
0,1,9,0.1968999999999999
0,2,0,0.1387
0,2,1,0.1523999999999998
0,2,2,0.13704999999999987
0,2,3,0.10714999999999998
0,2,4,0.12829999999999997
0,2,5,0.11479999999999997
0,2,6,0.1328
0,2,7,0.1513999999999998
0,2,8,0.11390000000000003
0,2,9,0.15789999999999993
1,2,0,0.1639
1,2,1,0.12874999999999992
1,2,2,0.16969999999999977
1,2,3,0.12129999999999991
1,2,4,0.1725999999999999
1,2,5,0.13115000000000004
1,2,6,0.10695000000000007
1,2,7,0.1532499999999999
1,2,8,0.14864999999999998
1,2,9,0.17345
