n-th challenge,m-th challenge,dist
0,1,0.6917499999999999
0,2,0.7660500000000007
0,3,0.6151999999999995
0,4,0.7043500000000006
0,5,0.7634499999999997
0,6,0.6177000000000005
0,7,0.7624499999999999
0,8,0.7564499999999996
0,9,0.7605500000000001
1,2,0.46704999999999974
1,3,0.6853
1,4,0.5822500000000002
1,5,0.7114499999999998
1,6,0.7075
1,7,0.6385
1,8,0.5902000000000001
1,9,0.6226499999999999
2,3,0.6938499999999996
2,4,0.5329499999999998
2,5,0.6618499999999997
2,6,0.6432499999999998
2,7,0.5561999999999999
2,8,0.5601000000000003
2,9,0.6415500000000005
3,4,0.7423500000000003
3,5,0.5630999999999996
3,6,0.5764499999999998
3,7,0.5465499999999999
3,8,0.6404999999999998
3,9,0.5149499999999996
4,5,0.6639000000000003
4,6,0.6435999999999998
4,7,0.7486
4,8,0.7229000000000002
4,9,0.7209000000000001
5,6,0.4237000000000002
5,7,0.6604000000000001
5,8,0.6657999999999993
5,9,0.5358999999999999
6,7,0.6643000000000002
6,8,0.6620499999999995
6,9,0.6064000000000002
7,8,0.5061999999999994
7,9,0.6335499999999993
8,9,0.5934499999999999
