n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.6093999999999491
0,0,2,0.6134999999999484
0,0,3,0.617799999999948
0,0,4,0.6146999999999485
0,1,2,0.6093999999999486
0,1,3,0.6123999999999485
0,1,4,0.6132999999999486
0,2,3,0.6157999999999482
0,2,4,0.6030999999999493
0,3,4,0.6127999999999478
1,0,1,0.5160999999999611
1,0,2,0.5074999999999609
1,0,3,0.5207999999999608
1,0,4,0.5169999999999612
1,1,2,0.527099999999959
1,1,3,0.5277999999999593
1,1,4,0.5249999999999593
1,2,3,0.5280999999999589
1,2,4,0.5211999999999591
1,3,4,0.5261999999999588
2,0,1,0.5644999999999532
2,0,2,0.561599999999953
2,0,3,0.5676999999999529
2,0,4,0.5631999999999524
2,1,2,0.5554999999999539
2,1,3,0.5641999999999531
2,1,4,0.5630999999999529
2,2,3,0.5567999999999534
2,2,4,0.5576999999999531
2,3,4,0.5607999999999532
3,0,1,0.708899999999935
3,0,2,0.7069999999999352
3,0,3,0.7191999999999338
3,0,4,0.718499999999934
3,1,2,0.7146999999999344
3,1,3,0.711599999999934
3,1,4,0.7166999999999341
3,2,3,0.7019999999999355
3,2,4,0.7068999999999348
3,3,4,0.7094999999999342
4,0,1,0.6420999999999417
4,0,2,0.6581999999999397
4,0,3,0.6432999999999407
4,0,4,0.6489999999999408
4,1,2,0.6442999999999413
4,1,3,0.6327999999999424
4,1,4,0.6430999999999416
4,2,3,0.6470999999999402
4,2,4,0.65489999999994
4,3,4,0.6384999999999417
5,0,1,0.6027999999999469
5,0,2,0.6122999999999468
5,0,3,0.6067999999999474
5,0,4,0.6085999999999471
5,1,2,0.5966999999999484
5,1,3,0.6006999999999482
5,1,4,0.5942999999999482
5,2,3,0.5961999999999485
5,2,4,0.5959999999999487
5,3,4,0.5996999999999486
6,0,1,0.5962999999999506
6,0,2,0.5875999999999513
6,0,3,0.5877999999999519
6,0,4,0.5931999999999505
6,1,2,0.5927999999999503
6,1,3,0.5852999999999512
6,1,4,0.5834999999999513
6,2,3,0.5808999999999518
6,2,4,0.5862999999999509
6,3,4,0.5822999999999514
7,0,1,0.7142999999999351
7,0,2,0.7111999999999357
7,0,3,0.7144999999999353
7,0,4,0.7116999999999357
7,1,2,0.7121999999999353
7,1,3,0.6910999999999372
7,1,4,0.6978999999999368
7,2,3,0.7069999999999358
7,2,4,0.706999999999936
7,3,4,0.7044999999999365
8,0,1,0.6972999999999354
8,0,2,0.6840999999999374
8,0,3,0.6893999999999363
8,0,4,0.6923999999999354
8,1,2,0.6828999999999372
8,1,3,0.6934999999999357
8,1,4,0.6934999999999355
8,2,3,0.6809999999999372
8,2,4,0.6841999999999372
8,3,4,0.6947999999999358
9,0,1,0.6429999999999462
9,0,2,0.637099999999946
9,0,3,0.6305999999999465
9,0,4,0.6404999999999456
9,1,2,0.6385999999999458
9,1,3,0.6427999999999454
9,1,4,0.6345999999999452
9,2,3,0.6373999999999451
9,2,4,0.6294999999999455
9,3,4,0.634199999999946
