n-th challenge,m-th challenge,dist
0,1,0.4375499999999831
0,2,0.535749999999987
0,3,0.5883499999999975
0,4,0.5450999999999947
0,5,0.542649999999989
0,6,0.4430499999999835
0,7,0.45594999999998304
0,8,0.4764499999999846
0,9,0.4234999999999839
1,2,0.4698999999999815
1,3,0.5839499999999975
1,4,0.5568999999999956
1,5,0.5055499999999824
1,6,0.3864499999999835
1,7,0.44324999999998294
1,8,0.4512499999999824
1,9,0.43424999999998193
2,3,0.6061000000000005
2,4,0.6416000000000038
2,5,0.4970999999999814
2,6,0.5447999999999906
2,7,0.4373499999999818
2,8,0.59019999999999
2,9,0.4789999999999826
3,4,0.5906500000000025
3,5,0.5772999999999987
3,6,0.5184499999999896
3,7,0.531499999999987
3,8,0.6348999999999961
3,9,0.5160999999999825
4,5,0.601850000000002
4,6,0.4843499999999834
4,7,0.49084999999998236
4,8,0.6258999999999982
4,9,0.5333999999999895
5,6,0.49989999999998025
5,7,0.43349999999998245
5,8,0.5356999999999866
5,9,0.4923499999999816
6,7,0.4605499999999807
6,8,0.4465999999999832
6,9,0.43724999999998154
7,8,0.5080499999999841
7,9,0.43674999999998226
8,9,0.479649999999984
