n-th challenge,m-th challenge,dist
0,1,0.6902999999999794
0,2,0.6523999999999837
0,3,0.7834999999999734
0,4,0.776999999999974
0,5,0.7273999999999778
0,6,0.7500999999999786
0,7,0.782999999999972
0,8,0.8345999999999771
0,9,0.702099999999978
1,2,0.76319999999998
1,3,0.8459999999999729
1,4,0.8570999999999728
1,5,0.8059999999999755
1,6,0.8707999999999735
1,7,0.8468999999999731
1,8,0.8943999999999761
1,9,0.8524999999999724
2,3,0.8709999999999739
2,4,0.8766999999999734
2,5,0.732499999999981
2,6,0.6695999999999852
2,7,0.8763999999999731
2,8,0.7779999999999846
2,9,0.6142999999999873
3,4,0.6823999999999787
3,5,0.7662999999999768
3,6,0.7822999999999788
3,7,0.5460999999999838
3,8,0.7588999999999789
3,9,0.7664999999999744
4,5,0.7808999999999763
4,6,0.8300999999999756
4,7,0.6257999999999803
4,8,0.8687999999999759
4,9,0.8397999999999716
5,6,0.628299999999987
5,7,0.7600999999999773
5,8,0.6760999999999863
5,9,0.6147999999999865
6,7,0.8295999999999756
6,8,0.6013999999999927
6,9,0.5042999999999944
7,8,0.8220999999999768
7,9,0.8096999999999733
8,9,0.660199999999989
