n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.6399999999999956
0,0,2,0.2997999999999988
0,0,3,0.34099999999999875
0,0,4,0.30539999999999884
0,1,2,0.5437999999999971
0,1,3,0.6323999999999955
0,1,4,0.6355999999999957
0,2,3,0.3915999999999988
0,2,4,0.4085999999999984
0,3,4,0.2555999999999993
1,0,1,0.5227999999999975
1,0,2,0.49459999999999854
1,0,3,0.3333999999999991
1,0,4,0.47639999999999855
1,1,2,0.5303999999999977
1,1,3,0.5453999999999972
1,1,4,0.6161999999999975
1,2,3,0.4767999999999978
1,2,4,0.4429999999999982
1,3,4,0.462799999999998
2,0,1,0.48159999999999764
2,0,2,0.20459999999999934
2,0,3,0.21079999999999918
2,0,4,0.38739999999999797
2,1,2,0.4629999999999983
2,1,3,0.4689999999999978
2,1,4,0.485599999999998
2,2,3,0.20259999999999895
2,2,4,0.384799999999998
2,3,4,0.3895999999999982
3,0,1,0.42559999999999826
3,0,2,0.408599999999999
3,0,3,0.293399999999999
3,0,4,0.4359999999999992
3,1,2,0.3453999999999989
3,1,3,0.43059999999999843
3,1,4,0.3737999999999989
3,2,3,0.3941999999999994
3,2,4,0.4217999999999983
3,3,4,0.41579999999999856
4,0,1,0.4549999999999976
4,0,2,0.6211999999999956
4,0,3,0.4617999999999977
4,0,4,0.4775999999999977
4,1,2,0.48559999999999737
4,1,3,0.4017999999999977
4,1,4,0.4499999999999979
4,2,3,0.6593999999999943
4,2,4,0.6703999999999941
4,3,4,0.2589999999999993
5,0,1,0.3261999999999976
5,0,2,0.31659999999999766
5,0,3,0.30479999999999813
5,0,4,0.30719999999999753
5,1,2,0.33939999999999837
5,1,3,0.3739999999999977
5,1,4,0.3447999999999975
5,2,3,0.33079999999999804
5,2,4,0.37339999999999773
5,3,4,0.38239999999999796
6,0,1,0.21579999999999946
6,0,2,0.3833999999999982
6,0,3,0.4117999999999979
6,0,4,0.40559999999999824
6,1,2,0.36759999999999887
6,1,3,0.4035999999999982
6,1,4,0.39319999999999866
6,2,3,0.3211999999999986
6,2,4,0.3441999999999989
6,3,4,0.3655999999999985
7,0,1,0.4477999999999978
7,0,2,0.4691999999999979
7,0,3,0.3451999999999982
7,0,4,0.5813999999999963
7,1,2,0.3255999999999981
7,1,3,0.4047999999999983
7,1,4,0.4327999999999979
7,2,3,0.4305999999999987
7,2,4,0.4697999999999983
7,3,4,0.49259999999999904
8,0,1,0.3801999999999984
8,0,2,0.390399999999998
8,0,3,0.47099999999999753
8,0,4,0.45179999999999787
8,1,2,0.5229999999999969
8,1,3,0.580399999999995
8,1,4,0.5827999999999951
8,2,3,0.29499999999999843
8,2,4,0.34159999999999835
8,3,4,0.29019999999999846
9,0,1,0.5251999999999969
9,0,2,0.440799999999997
9,0,3,0.42559999999999676
9,0,4,0.5411999999999965
9,1,2,0.3123999999999972
9,1,3,0.2931999999999978
9,1,4,0.18979999999999955
9,2,3,0.28339999999999843
9,2,4,0.33499999999999697
9,3,4,0.3125999999999973
