n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.3521999999999998
0,0,2,0.3395999999999998
0,0,3,0.3641999999999997
0,0,4,0.3625999999999996
0,1,2,0.2053999999999999
0,1,3,0.09880000000000018
0,1,4,0.10760000000000007
0,2,3,0.21000000000000002
0,2,4,0.18740000000000004
0,3,4,0.12720000000000017
1,0,1,0.3405999999999998
1,0,2,0.3371999999999999
1,0,3,0.35179999999999995
1,0,4,0.3959999999999995
1,1,2,0.2365999999999999
1,1,3,0.1060000000000002
1,1,4,0.2501999999999998
1,2,3,0.2319999999999997
1,2,4,0.22279999999999983
1,3,4,0.2575999999999997
2,0,1,0.10540000000000009
2,0,2,0.2197999999999997
2,0,3,0.23140000000000008
2,0,4,0.22579999999999992
2,1,2,0.21360000000000007
2,1,3,0.2278000000000001
2,1,4,0.21820000000000014
2,2,3,0.10920000000000016
2,2,4,0.09320000000000005
2,3,4,0.10440000000000012
3,0,1,0.3939999999999995
3,0,2,0.3343999999999996
3,0,3,0.3905999999999998
3,0,4,0.09920000000000022
3,1,2,0.39879999999999993
3,1,3,0.09140000000000026
3,1,4,0.39719999999999933
3,2,3,0.4142000000000002
3,2,4,0.3277999999999998
3,3,4,0.38719999999999954
4,0,1,0.3971999999999993
4,0,2,0.4407999999999995
4,0,3,0.19239999999999977
4,0,4,0.41919999999999974
4,1,2,0.09080000000000023
4,1,3,0.4053999999999993
4,1,4,0.08200000000000027
4,2,3,0.4307999999999996
4,2,4,0.08920000000000018
4,3,4,0.4287999999999995
5,0,1,0.2068000000000001
5,0,2,0.2738000000000001
5,0,3,0.2786
5,0,4,0.22640000000000018
5,1,2,0.3268000000000001
5,1,3,0.3246000000000001
5,1,4,0.22100000000000006
5,2,3,0.11099999999999999
5,2,4,0.3173999999999999
5,3,4,0.30540000000000006
6,0,1,0.17819999999999997
6,0,2,0.25099999999999995
6,0,3,0.1656
6,0,4,0.22560000000000002
6,1,2,0.2672000000000001
6,1,3,0.13700000000000007
6,1,4,0.1688000000000001
6,2,3,0.25000000000000006
6,2,4,0.24080000000000004
6,3,4,0.16979999999999998
7,0,1,0.39440000000000003
7,0,2,0.23819999999999997
7,0,3,0.17439999999999994
7,0,4,0.20720000000000002
7,1,2,0.34440000000000015
7,1,3,0.4053999999999997
7,1,4,0.3955999999999998
7,2,3,0.2480000000000001
7,2,4,0.24220000000000014
7,3,4,0.15940000000000012
8,0,1,0.2935999999999998
8,0,2,0.07860000000000018
8,0,3,0.17619999999999963
8,0,4,0.4193999999999994
8,1,2,0.2833999999999997
8,1,3,0.2831999999999996
8,1,4,0.34219999999999956
8,2,3,0.17819999999999983
8,2,4,0.39459999999999945
8,3,4,0.43059999999999965
9,0,1,0.10160000000000027
9,0,2,0.1711999999999997
9,0,3,0.34239999999999965
9,0,4,0.10080000000000022
9,1,2,0.18719999999999976
9,1,3,0.3479999999999998
9,1,4,0.10440000000000023
9,2,3,0.3477999999999999
9,2,4,0.1803999999999999
9,3,4,0.3681999999999995
