n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.9309999999999564
0,0,2,0.9459999999999548
0,0,3,0.9409999999999547
0,0,4,0.9319999999999565
0,1,2,0.9289999999999561
0,1,3,0.9309999999999554
0,1,4,0.9229999999999567
0,2,3,0.9339999999999556
0,2,4,0.9259999999999569
0,3,4,0.9289999999999566
1,0,1,0.8039999999999704
1,0,2,0.8019999999999698
1,0,3,0.7729999999999737
1,0,4,0.8219999999999674
1,1,2,0.8079999999999697
1,1,3,0.7989999999999708
1,1,4,0.79299999999997
1,2,3,0.7989999999999712
1,2,4,0.8079999999999683
1,3,4,0.7849999999999717
2,0,1,0.8829999999999638
2,0,2,0.8849999999999631
2,0,3,0.894999999999962
2,0,4,0.8849999999999628
2,1,2,0.8919999999999615
2,1,3,0.8979999999999614
2,1,4,0.8869999999999624
2,2,3,0.8789999999999623
2,2,4,0.8709999999999626
2,3,4,0.887999999999962
3,0,1,0.8839999999999638
3,0,2,0.8879999999999627
3,0,3,0.8789999999999637
3,0,4,0.8849999999999633
3,1,2,0.8679999999999637
3,1,3,0.8809999999999633
3,1,4,0.8819999999999628
3,2,3,0.8849999999999615
3,2,4,0.9049999999999597
3,3,4,0.9039999999999597
4,0,1,0.7809999999999744
4,0,2,0.7779999999999746
4,0,3,0.7569999999999765
4,0,4,0.7839999999999743
4,1,2,0.7829999999999743
4,1,3,0.7679999999999766
4,1,4,0.7879999999999735
4,2,3,0.7879999999999738
4,2,4,0.7919999999999732
4,3,4,0.7819999999999742
5,0,1,0.8909999999999608
5,0,2,0.90499999999996
5,0,3,0.9039999999999603
5,0,4,0.9049999999999604
5,1,2,0.9019999999999597
5,1,3,0.8849999999999616
5,1,4,0.879999999999962
5,2,3,0.9069999999999602
5,2,4,0.9019999999999601
5,3,4,0.8899999999999622
6,0,1,0.9339999999999549
6,0,2,0.9239999999999563
6,0,3,0.9459999999999538
6,0,4,0.9389999999999558
6,1,2,0.927999999999956
6,1,3,0.9399999999999541
6,1,4,0.9419999999999551
6,2,3,0.9349999999999553
6,2,4,0.9289999999999569
6,3,4,0.9179999999999573
7,0,1,0.911999999999959
7,0,2,0.9119999999999584
7,0,3,0.9189999999999581
7,0,4,0.9109999999999587
7,1,2,0.8969999999999608
7,1,3,0.8919999999999615
7,1,4,0.8959999999999607
7,2,3,0.8969999999999606
7,2,4,0.8959999999999605
7,3,4,0.890999999999961
8,0,1,0.9149999999999576
8,0,2,0.9359999999999559
8,0,3,0.9199999999999573
8,0,4,0.9299999999999568
8,1,2,0.9199999999999577
8,1,3,0.9069999999999588
8,1,4,0.9289999999999567
8,2,3,0.9069999999999586
8,2,4,0.9149999999999587
8,3,4,0.9189999999999579
9,0,1,0.9279999999999557
9,0,2,0.9469999999999529
9,0,3,0.9539999999999523
9,0,4,0.9479999999999534
9,1,2,0.9119999999999577
9,1,3,0.9289999999999556
9,1,4,0.9339999999999556
9,2,3,0.9359999999999545
9,2,4,0.9539999999999531
9,3,4,0.953999999999953
