n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.12114999999999963
0,0,2,0.12194999999999984
0,0,3,0.11739999999999991
0,0,4,0.1194999999999999
0,1,2,0.12099999999999968
0,1,3,0.12344999999999974
0,1,4,0.11864999999999988
0,2,3,0.1208499999999998
0,2,4,0.12379999999999984
0,3,4,0.1254999999999999
1,0,1,0.12514999999999973
1,0,2,0.12039999999999991
1,0,3,0.12379999999999985
1,0,4,0.12259999999999982
1,1,2,0.12539999999999993
1,1,3,0.12119999999999988
1,1,4,0.12739999999999954
1,2,3,0.12104999999999978
1,2,4,0.12814999999999985
1,3,4,0.1249499999999998
2,0,1,0.12624999999999978
2,0,2,0.12514999999999987
2,0,3,0.12474999999999975
2,0,4,0.12254999999999996
2,1,2,0.1257
2,1,3,0.12574999999999978
2,1,4,0.12599999999999983
2,2,3,0.12285
2,2,4,0.12525000000000006
2,3,4,0.12329999999999997
3,0,1,0.12404999999999981
3,0,2,0.12899999999999964
3,0,3,0.1313999999999997
3,0,4,0.1229999999999997
3,1,2,0.12659999999999966
3,1,3,0.12984999999999955
3,1,4,0.12444999999999982
3,2,3,0.12939999999999982
3,2,4,0.1255
3,3,4,0.1314999999999996
4,0,1,0.12039999999999972
4,0,2,0.12245000000000003
4,0,3,0.12099999999999984
4,0,4,0.11964999999999963
4,1,2,0.11869999999999986
4,1,3,0.12404999999999987
4,1,4,0.12139999999999979
4,2,3,0.1214499999999998
4,2,4,0.12809999999999985
4,3,4,0.12209999999999975
5,0,1,0.12554999999999977
5,0,2,0.12119999999999989
5,0,3,0.12319999999999989
5,0,4,0.12194999999999992
5,1,2,0.12764999999999985
5,1,3,0.1263499999999998
5,1,4,0.12264999999999972
5,2,3,0.12284999999999975
5,2,4,0.11939999999999992
5,3,4,0.12059999999999983
6,0,1,0.12259999999999992
6,0,2,0.12034999999999987
6,0,3,0.12199999999999979
6,0,4,0.12039999999999974
6,1,2,0.11974999999999993
6,1,3,0.12449999999999979
