n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.3523999999999917
0,0,2,0.34179999999999094
0,0,3,0.3543999999999921
0,0,4,0.3503999999999911
0,1,2,0.3485999999999919
0,1,3,0.3335999999999933
0,1,4,0.3521999999999914
0,2,3,0.34719999999999196
0,2,4,0.34939999999999116
0,3,4,0.3531999999999918
1,0,1,0.3875999999999882
1,0,2,0.3921999999999884
1,0,3,0.3881999999999876
1,0,4,0.38639999999998853
1,1,2,0.38899999999998836
1,1,3,0.3919999999999879
1,1,4,0.38659999999998795
1,2,3,0.3903999999999879
1,2,4,0.3907999999999886
1,3,4,0.39859999999998774
2,0,1,0.37279999999998986
2,0,2,0.35839999999999045
2,0,3,0.3553999999999908
2,0,4,0.3583999999999907
2,1,2,0.36119999999998975
2,1,3,0.3631999999999897
2,1,4,0.37199999999998945
2,2,3,0.36659999999998916
2,2,4,0.37259999999998894
2,3,4,0.37459999999998994
3,0,1,0.4019999999999888
3,0,2,0.39819999999998795
3,0,3,0.3979999999999883
3,0,4,0.39339999999998815
3,1,2,0.40139999999998904
3,1,3,0.40259999999998786
3,1,4,0.3991999999999885
3,2,3,0.4075999999999885
3,2,4,0.3973999999999885
3,3,4,0.4009999999999889
4,0,1,0.3823999999999925
4,0,2,0.3747999999999927
4,0,3,0.3847999999999928
4,0,4,0.3789999999999921
4,1,2,0.3877999999999925
4,1,3,0.38659999999999245
4,1,4,0.3851999999999927
4,2,3,0.38119999999999216
4,2,4,0.38879999999999254
4,3,4,0.3879999999999926
5,0,1,0.34919999999998985
5,0,2,0.3557999999999894
5,0,3,0.34499999999999037
5,0,4,0.35239999999998856
5,1,2,0.3555999999999896
5,1,3,0.3457999999999895
5,1,4,0.3523999999999894
5,2,3,0.3369999999999902
5,2,4,0.35279999999998957
5,3,4,0.3551999999999902
6,0,1,0.3863999999999901
6,0,2,0.37879999999999
6,0,3,0.3793999999999895
6,0,4,0.38059999999998984
6,1,2,0.36979999999999047
6,1,3,0.3783999999999898
6,1,4,0.3743999999999903
6,2,3,0.3675999999999905
6,2,4,0.37359999999999033
6,3,4,0.3743999999999901
7,0,1,0.3811999999999901
7,0,2,0.3851999999999903
7,0,3,0.38279999999999065
7,0,4,0.38799999999999024
7,1,2,0.38799999999999074
7,1,3,0.380199999999991
7,1,4,0.3815999999999911
7,2,3,0.38479999999999087
7,2,4,0.3871999999999907
7,3,4,0.38399999999999124
8,0,1,0.3895999999999912
8,0,2,0.39659999999998996
8,0,3,0.39199999999999124
8,0,4,0.39139999999999014
8,1,2,0.39319999999998995
8,1,3,0.3969999999999912
8,1,4,0.3875999999999912
8,2,3,0.40559999999999036
8,2,4,0.3961999999999908
8,3,4,0.3965999999999907
9,0,1,0.3769999999999891
9,0,2,0.3785999999999902
9,0,3,0.38319999999999
9,0,4,0.37559999999998983
9,1,2,0.3805999999999903
9,1,3,0.3761999999999899
9,1,4,0.3831999999999902
9,2,3,0.3743999999999901
9,2,4,0.38839999999999014
9,3,4,0.3747999999999897
