i-th device,j-th device,n-th challenge,dist
0,1,0,0.2458999999999946
0,1,1,0.26394999999999247
0,1,2,0.23654999999999501
0,1,3,0.2591499999999934
0,1,4,0.25339999999999474
0,1,5,0.2377999999999931
0,1,6,0.2504999999999918
0,1,7,0.24814999999999449
0,1,8,0.21174999999999583
0,1,9,0.22389999999999424
0,2,0,0.24129999999999413
0,2,1,0.2500999999999926
0,2,2,0.26734999999999426
0,2,3,0.24529999999999405
0,2,4,0.2042999999999955
0,2,5,0.2528999999999928
0,2,6,0.2364999999999916
0,2,7,0.2533999999999952
0,2,8,0.19609999999999567
0,2,9,0.23504999999999238
1,2,0,0.24034999999999465
1,2,1,0.2663999999999921
1,2,2,0.23659999999999434
1,2,3,0.23619999999999403
1,2,4,0.2229999999999953
1,2,5,0.25589999999999347
1,2,6,0.24089999999999215
1,2,7,0.24504999999999452
1,2,8,0.2327999999999958
1,2,9,0.22924999999999301
