n-th challenge,m-th challenge,dist
0,1,0.8263500000000268
0,2,0.829550000000016
0,3,0.903100000000032
0,4,0.8859500000000279
0,5,0.786400000000034
0,6,0.7661000000000298
0,7,0.8738500000000136
0,8,0.9090000000000267
0,9,0.8204000000000341
1,2,0.7862000000000114
1,3,0.7621500000000251
1,4,0.8788000000000317
1,5,0.7726500000000269
1,6,0.7778000000000159
1,7,0.7526000000000075
1,8,0.8615000000000175
1,9,0.7823000000000218
2,3,0.8378000000000165
2,4,0.8967000000000198
2,5,0.7955500000000135
2,6,0.8074500000000068
2,7,0.6806499999999949
2,8,0.7270500000000056
2,9,0.8080500000000135
3,4,0.8299000000000236
3,5,0.8643000000000285
3,6,0.8120500000000285
3,7,0.8240000000000125
3,8,0.8670000000000239
3,9,0.791150000000026
4,5,0.9225500000000264
4,6,0.8413000000000249
4,7,0.845150000000013
4,8,0.917700000000025
4,9,0.887300000000037
5,6,0.7115500000000223
5,7,0.7979000000000147
5,8,0.8204000000000206
5,9,0.8197000000000269
6,7,0.8012499999999991
6,8,0.7549000000000141
6,9,0.7611500000000141
7,8,0.8520000000000095
7,9,0.7949000000000078
8,9,0.7440500000000149
