n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.10200000000000013
0,0,2,0.09500000000000015
0,0,3,0.08720000000000012
0,0,4,0.0980000000000002
0,1,2,0.1096000000000002
0,1,3,0.09480000000000019
0,1,4,0.08800000000000015
0,2,3,0.10840000000000014
0,2,4,0.09360000000000017
0,3,4,0.09620000000000016
1,0,1,0.07540000000000022
1,0,2,0.07640000000000022
1,0,3,0.08060000000000014
1,0,4,0.08640000000000021
1,1,2,0.07340000000000013
1,1,3,0.07000000000000012
1,1,4,0.07720000000000013
1,2,3,0.07240000000000019
1,2,4,0.07020000000000012
1,3,4,0.07920000000000017
2,0,1,0.08260000000000013
2,0,2,0.09100000000000018
2,0,3,0.07680000000000008
2,0,4,0.08940000000000013
2,1,2,0.0764000000000001
2,1,3,0.07680000000000006
2,1,4,0.08600000000000002
2,2,3,0.08680000000000004
2,2,4,0.09120000000000006
2,3,4,0.0838000000000001
3,0,1,0.08260000000000024
3,0,2,0.09220000000000023
3,0,3,0.08340000000000015
3,0,4,0.07960000000000027
3,1,2,0.08880000000000025
3,1,3,0.09780000000000026
3,1,4,0.08760000000000022
3,2,3,0.09200000000000019
3,2,4,0.08900000000000026
3,3,4,0.07980000000000025
4,0,1,0.09420000000000006
4,0,2,0.0848000000000001
4,0,3,0.08420000000000011
4,0,4,0.0750000000000001
4,1,2,0.06520000000000004
4,1,3,0.07220000000000006
4,1,4,0.08240000000000007
4,2,3,0.07080000000000004
4,2,4,0.0748000000000001
4,3,4,0.07100000000000006
5,0,1,0.09280000000000008
5,0,2,0.07980000000000005
5,0,3,0.08880000000000005
5,0,4,0.07800000000000007
5,1,2,0.08560000000000006
5,1,3,0.07760000000000009
5,1,4,0.09300000000000004
5,2,3,0.09100000000000011
5,2,4,0.07880000000000006
5,3,4,0.09600000000000002
6,0,1,0.10600000000000025
6,0,2,0.10520000000000021
6,0,3,0.0990000000000002
6,0,4,0.10500000000000016
6,1,2,0.10020000000000023
6,1,3,0.10420000000000022
6,1,4,0.08780000000000016
6,2,3,0.09980000000000017
6,2,4,0.0950000000000002
6,3,4,0.09580000000000026
7,0,1,0.09620000000000012
7,0,2,0.09200000000000014
7,0,3,0.08680000000000015
7,0,4,0.0840000000000001
7,1,2,0.09320000000000016
7,1,3,0.08840000000000015
7,1,4,0.08020000000000012
7,2,3,0.09440000000000007
7,2,4,0.07920000000000012
7,3,4,0.08420000000000012
8,0,1,0.07740000000000002
8,0,2,0.0828000000000001
8,0,3,0.0782000000000001
8,0,4,0.07280000000000006
8,1,2,0.07580000000000003
8,1,3,0.0930000000000001
8,1,4,0.08200000000000005
8,2,3,0.08400000000000009
8,2,4,0.08980000000000007
8,3,4,0.08760000000000007
9,0,1,0.12400000000000012
9,0,2,0.12880000000000005
9,0,3,0.11740000000000009
9,0,4,0.1102
9,1,2,0.11320000000000015
9,1,3,0.10420000000000004
9,1,4,0.11460000000000015
9,2,3,0.12660000000000007
9,2,4,0.13160000000000016
9,3,4,0.12340000000000004
