n-th challenge,m-th challenge,dist
0,1,0.8853999999999803
0,2,0.8601999999999873
0,3,0.696799999999987
0,4,0.7997999999999834
0,5,0.8991999999999823
0,6,0.8103999999999832
0,7,0.9449999999999777
0,8,0.9121999999999852
0,9,0.9189999999999814
1,2,0.8809999999999885
1,3,0.8729999999999865
1,4,0.8953999999999861
1,5,0.8693999999999839
1,6,0.9375999999999813
1,7,0.9553999999999812
1,8,0.8959999999999863
1,9,0.896999999999982
2,3,0.93699999999999
2,4,0.9397999999999896
2,5,0.9523999999999881
2,6,0.8871999999999901
2,7,0.9955999999999854
2,8,0.5963999999999954
2,9,0.9165999999999902
3,4,0.7117999999999917
3,5,0.9747999999999821
3,6,0.9755999999999806
3,7,0.9455999999999833
3,8,0.9805999999999857
3,9,0.9469999999999829
4,5,0.9479999999999826
4,6,0.9767999999999808
4,7,0.9661999999999862
4,8,0.9819999999999866
4,9,0.9669999999999814
5,6,0.7243999999999893
5,7,0.9063999999999823
5,8,0.9009999999999883
5,9,0.7987999999999904
6,7,0.9663999999999797
6,8,0.8721999999999885
6,9,0.8449999999999896
7,8,0.9877999999999846
7,9,0.937799999999981
8,9,0.8315999999999919
