n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.11340000000000022
0,0,2,0.11760000000000013
0,0,3,0.10520000000000017
0,0,4,0.1272000000000002
0,1,2,0.10800000000000015
0,1,3,0.10240000000000005
0,1,4,0.1158000000000001
0,2,3,0.11600000000000012
0,2,4,0.12340000000000012
0,3,4,0.12140000000000009
1,0,1,0.10740000000000019
1,0,2,0.10180000000000008
1,0,3,0.10360000000000016
1,0,4,0.0948000000000001
1,1,2,0.11000000000000013
1,1,3,0.10580000000000014
1,1,4,0.1106000000000001
1,2,3,0.10140000000000014
1,2,4,0.10840000000000016
1,3,4,0.11040000000000011
2,0,1,0.1032000000000001
2,0,2,0.1178000000000001
2,0,3,0.10320000000000018
2,0,4,0.10120000000000011
2,1,2,0.11860000000000019
2,1,3,0.10340000000000012
2,1,4,0.09800000000000018
2,2,3,0.11420000000000023
2,2,4,0.1162000000000001
2,3,4,0.10180000000000014
3,0,1,0.10360000000000014
3,0,2,0.10520000000000011
3,0,3,0.11860000000000016
3,0,4,0.10860000000000014
3,1,2,0.09560000000000013
3,1,3,0.11300000000000014
3,1,4,0.11280000000000018
3,2,3,0.10800000000000012
3,2,4,0.10700000000000012
3,3,4,0.11040000000000011
4,0,1,0.1008000000000002
4,0,2,0.10720000000000016
4,0,3,0.10680000000000012
4,0,4,0.09480000000000012
4,1,2,0.1056000000000001
4,1,3,0.10160000000000012
4,1,4,0.0960000000000002
4,2,3,0.10980000000000018
4,2,4,0.10720000000000014
4,3,4,0.10620000000000017
5,0,1,0.10560000000000014
5,0,2,0.11480000000000012
5,0,3,0.10580000000000012
5,0,4,0.11360000000000021
5,1,2,0.11740000000000013
5,1,3,0.10560000000000011
5,1,4,0.11180000000000022
5,2,3,0.1134000000000001
5,2,4,0.10320000000000011
5,3,4,0.11240000000000017
6,0,1,0.10280000000000011
6,0,2,0.0944000000000002
6,0,3,0.09700000000000017
6,0,4,0.10320000000000017
6,1,2,0.1028000000000002
6,1,3,0.1028000000000002
6,1,4,0.10460000000000019
6,2,3,0.10340000000000017
6,2,4,0.10920000000000017
6,3,4,0.10580000000000017
7,0,1,0.1214000000000002
7,0,2,0.11440000000000015
7,0,3,0.12820000000000006
7,0,4,0.12080000000000009
7,1,2,0.12080000000000012
7,1,3,0.11300000000000013
7,1,4,0.11800000000000008
7,2,3,0.10980000000000016
7,2,4,0.11240000000000006
7,3,4,0.11720000000000014
8,0,1,0.1032000000000002
8,0,2,0.09400000000000018
8,0,3,0.11520000000000016
8,0,4,0.10740000000000022
8,1,2,0.10500000000000022
8,1,3,0.1032000000000001
8,1,4,0.10260000000000014
8,2,3,0.10300000000000013
8,2,4,0.10220000000000018
8,3,4,0.11600000000000023
9,0,1,0.10380000000000017
9,0,2,0.12280000000000015
9,0,3,0.12160000000000008
9,0,4,0.10020000000000016
9,1,2,0.11800000000000006
9,1,3,0.11660000000000004
9,1,4,0.11140000000000017
9,2,3,0.11580000000000013
9,2,4,0.11440000000000013
9,3,4,0.1118000000000001
