n-th challenge,m-th challenge,dist
0,1,0.7577000000000005
0,2,0.5927999999999994
0,3,0.7145000000000011
0,4,0.5585999999999995
0,5,0.7852999999999996
0,6,0.7043000000000007
0,7,0.7945999999999993
0,8,0.6645500000000009
0,9,0.8736999999999999
0,10,0.7449999999999994
0,11,0.7116999999999993
0,12,0.7439999999999994
0,13,0.5522999999999995
0,14,0.52
0,15,0.7867999999999997
0,16,0.6664500000000002
0,17,0.6675999999999996
0,18,0.592049999999999
0,19,0.6677500000000005
1,2,0.6138999999999998
1,3,0.7101500000000001
1,4,0.6675999999999994
1,5,0.63265
1,6,0.6341000000000001
1,7,0.8131500000000002
1,8,0.64995
1,9,0.7239000000000011
1,10,0.8580000000000004
1,11,0.8680500000000001
1,12,0.6518500000000002
1,13,0.6168999999999999
1,14,0.7093999999999997
1,15,0.7282500000000002
1,16,0.7236999999999999
1,17,0.73865
1,18,0.8404500000000013
1,19,0.7033000000000003
2,3,0.6826999999999995
2,4,0.5652499999999999
2,5,0.6048500000000001
2,6,0.5426999999999996
2,7,0.7092499999999996
2,8,0.5284999999999995
2,9,0.7627499999999997
2,10,0.6928499999999994
2,11,0.5840499999999996
2,12,0.5670999999999999
2,13,0.5788500000000004
2,14,0.46149999999999997
2,15,0.58125
2,16,0.6060000000000002
2,17,0.5510000000000002
2,18,0.6796500000000009
2,19,0.6309499999999997
3,4,0.5156999999999996
3,5,0.7001499999999997
3,6,0.6563500000000009
3,7,0.8175999999999998
3,8,0.6708000000000004
3,9,0.8696000000000009
3,10,0.8490500000000003
3,11,0.6722000000000008
3,12,0.7711500000000001
3,13,0.5818999999999995
3,14,0.7523999999999996
3,15,0.7682500000000007
3,16,0.6617000000000013
3,17,0.8149000000000003
3,18,0.7232000000000007
3,19,0.5346000000000001
4,5,0.6414000000000002
4,6,0.6034999999999999
4,7,0.7646499999999998
4,8,0.6218999999999991
4,9,0.7830000000000006
4,10,0.7209500000000001
4,11,0.6658000000000002
4,12,0.7129499999999994
4,13,0.49054999999999976
4,14,0.5568999999999997
4,15,0.7207
4,16,0.7499500000000001
4,17,0.7212500000000001
4,18,0.7323000000000003
4,19,0.5648499999999997
5,6,0.6003
5,7,0.7781000000000006
5,8,0.5608500000000003
5,9,0.5586000000000004
5,10,0.7549000000000007
5,11,0.7414500000000006
5,12,0.6300500000000002
5,13,0.7350999999999998
5,14,0.7307
5,15,0.5223499999999999
5,16,0.7378000000000007
5,17,0.7200499999999994
5,18,0.7680500000000006
5,19,0.6755000000000004
6,7,0.8164000000000005
6,8,0.39664999999999945
6,9,0.7035000000000005
6,10,0.7533000000000007
6,11,0.6949500000000015
6,12,0.7204000000000004
6,13,0.6109999999999995
6,14,0.6057500000000001
6,15,0.6929000000000006
6,16,0.6038000000000007
6,17,0.6775500000000001
6,18,0.6819499999999996
6,19,0.5986000000000009
7,8,0.85235
7,9,0.8423999999999998
7,10,0.8064000000000002
7,11,0.8229000000000002
7,12,0.6200499999999999
7,13,0.7136999999999998
7,14,0.6690499999999998
7,15,0.7397999999999998
7,16,0.8402000000000004
7,17,0.7464500000000002
7,18,0.8478999999999993
7,19,0.6246000000000007
8,9,0.7393000000000007
8,10,0.7199500000000003
8,11,0.6773000000000007
8,12,0.70685
8,13,0.6227999999999998
8,14,0.6448500000000001
8,15,0.5806499999999998
8,16,0.5506500000000007
8,17,0.6676500000000004
8,18,0.5367000000000006
8,19,0.5767500000000003
9,10,0.735650000000001
9,11,0.8914000000000002
9,12,0.6949500000000001
9,13,0.8313499999999999
9,14,0.8071500000000001
9,15,0.6806500000000005
9,16,0.827350000000001
9,17,0.7139999999999996
9,18,0.8504000000000012
9,19,0.7833500000000001
10,11,0.7129999999999996
10,12,0.6882500000000004
10,13,0.8018500000000001
10,14,0.5418999999999995
10,15,0.8237500000000004
10,16,0.7245500000000006
10,17,0.6751
10,18,0.7400000000000002
10,19,0.8013500000000001
11,12,0.7990500000000005
11,13,0.8025499999999995
11,14,0.6746999999999999
11,15,0.7465500000000005
11,16,0.7126500000000006
11,17,0.7704500000000001
11,18,0.7166000000000008
11,19,0.73115
12,13,0.7076999999999998
12,14,0.5999999999999998
12,15,0.6966000000000004
12,16,0.7243500000000004
12,17,0.7078500000000003
12,18,0.8033000000000003
12,19,0.7423500000000003
13,14,0.56725
13,15,0.7621499999999999
13,16,0.6625999999999992
13,17,0.65375
13,18,0.6877500000000001
13,19,0.5101999999999997
14,15,0.7611000000000001
14,16,0.6809999999999998
14,17,0.6012999999999992
14,18,0.6885499999999998
14,19,0.6464999999999995
15,16,0.7293000000000005
15,17,0.7368999999999998
15,18,0.7084000000000001
15,19,0.6718500000000004
16,17,0.6270999999999998
16,18,0.5282500000000004
16,19,0.6993500000000001
17,18,0.6060500000000001
17,19,0.6917500000000001
18,19,0.6124500000000008
