n-th challenge,m-th challenge,dist
0,1,0.8755999999999966
0,2,0.7763999999999951
0,3,0.6487999999999964
0,4,0.7525999999999953
0,5,0.8681999999999942
0,6,0.5501999999999971
0,7,0.9319999999999935
0,8,0.8157999999999951
0,9,0.8561999999999967
1,2,0.8539999999999957
1,3,0.8143999999999972
1,4,0.8769999999999964
1,5,0.8967999999999958
1,6,0.8407999999999971
1,7,0.9609999999999951
1,8,0.8159999999999964
1,9,0.8095999999999968
2,3,0.8273999999999948
2,4,0.8279999999999945
2,5,0.8919999999999942
2,6,0.841399999999993
2,7,0.9705999999999932
2,8,0.5101999999999972
2,9,0.8809999999999933
3,4,0.6129999999999958
3,5,0.8971999999999946
3,6,0.5941999999999981
3,7,0.9347999999999933
3,8,0.821799999999995
3,9,0.7399999999999973
4,5,0.8253999999999948
4,6,0.7123999999999966
4,7,0.9465999999999931
4,8,0.8219999999999953
4,9,0.7917999999999958
5,6,0.8105999999999945
5,7,0.7713999999999942
5,8,0.8827999999999947
5,9,0.790999999999995
6,7,0.8845999999999926
6,8,0.8555999999999939
6,9,0.7971999999999971
7,8,0.9273999999999939
7,9,0.8471999999999941
8,9,0.7755999999999948
