n-th challenge,m-th challenge,dist
0,1,0.8181999999999964
0,2,0.7705999999999938
0,3,0.529999999999997
0,4,0.6173999999999963
0,5,0.8367999999999935
0,6,0.46559999999999846
0,7,0.9323999999999917
0,8,0.7889999999999947
0,9,0.7819999999999961
1,2,0.8197999999999965
1,3,0.7289999999999973
1,4,0.8193999999999956
1,5,0.8939999999999954
1,6,0.8015999999999964
1,7,0.9547999999999951
1,8,0.792799999999996
1,9,0.7685999999999973
2,3,0.7791999999999949
2,4,0.7421999999999954
2,5,0.833199999999994
2,6,0.8065999999999933
2,7,0.9767999999999918
2,8,0.46919999999999856
2,9,0.8119999999999944
3,4,0.5653999999999968
3,5,0.861199999999995
3,6,0.5355999999999985
3,7,0.9275999999999933
3,8,0.7599999999999957
3,9,0.6815999999999971
4,5,0.7981999999999948
4,6,0.6397999999999974
4,7,0.9449999999999915
4,8,0.7645999999999945
4,9,0.7567999999999959
5,6,0.7727999999999953
5,7,0.7281999999999943
5,8,0.8205999999999943
5,9,0.7195999999999952
6,7,0.8713999999999927
6,8,0.8155999999999954
6,9,0.7391999999999976
7,8,0.9315999999999919
7,9,0.8191999999999939
8,9,0.7245999999999961
