i-th device,j-th device,n-th challenge,dist
0,1,0,0.4215999999999999
0,1,1,0.4113999999999999
0,1,2,0.36859999999999987
0,1,3,0.22859999999999994
0,1,4,0.3103999999999999
0,1,5,0.3067999999999995
0,1,6,0.24119999999999997
0,1,7,0.30799999999999983
0,1,8,0.3059999999999998
0,1,9,0.3202000000000002
0,2,0,0.2678000000000001
0,2,1,0.2659999999999998
0,2,2,0.25899999999999995
0,2,3,0.18460000000000007
0,2,4,0.3194000000000001
0,2,5,0.46479999999999994
0,2,6,0.2505999999999999
0,2,7,0.2067999999999999
0,2,8,0.1846000000000001
0,2,9,0.20640000000000008
1,2,0,0.4324
1,2,1,0.36719999999999986
1,2,2,0.39399999999999985
1,2,3,0.23480000000000006
1,2,4,0.3268000000000002
1,2,5,0.5506
1,2,6,0.2422
1,2,7,0.3102000000000001
1,2,8,0.31
1,2,9,0.30280000000000024
