i-th device,j-th device,n-th challenge,dist
0,1,0,0.49219999999998704
0,1,1,0.4447499999999851
0,1,2,0.45954999999998575
0,1,3,0.5058999999999872
0,1,4,0.39509999999999024
0,1,5,0.5641999999999981
0,1,6,0.44829999999998615
0,1,7,0.38854999999998746
0,1,8,0.4941499999999905
0,1,9,0.46704999999998503
0,1,10,0.562049999999997
0,1,11,0.5193499999999945
0,1,12,0.3185499999999875
0,1,13,0.2992999999999897
0,1,14,0.4644499999999895
0,1,15,0.5234999999999912
0,1,16,0.4136499999999908
0,1,17,0.4552499999999866
0,1,18,0.48719999999999114
0,1,19,0.43419999999998604
