n-th challenge,m-th challenge,dist
0,1,0.3956
0,2,0.49819999999999964
0,3,0.7209999999999995
0,4,0.5471999999999989
0,5,0.7027999999999991
0,6,0.7827999999999995
0,7,0.8661999999999993
0,8,0.7708000000000002
0,9,0.38479999999999936
1,2,0.4394
1,3,0.6265999999999999
1,4,0.4804000000000002
1,5,0.6103999999999996
1,6,0.6637999999999993
1,7,0.7469999999999998
1,8,0.6311999999999995
1,9,0.3547999999999999
2,3,0.7001999999999996
2,4,0.42860000000000004
2,5,0.7439999999999999
2,6,0.7151999999999997
2,7,0.8283999999999998
2,8,0.7169999999999995
2,9,0.3639999999999997
3,4,0.6104000000000002
3,5,0.5723999999999996
3,6,0.5098
3,7,0.5414000000000003
3,8,0.4864
3,9,0.7134000000000003
4,5,0.6311999999999997
4,6,0.6357999999999998
4,7,0.7291999999999998
4,8,0.5920000000000003
4,9,0.4400000000000001
5,6,0.5876000000000006
5,7,0.5705999999999997
5,8,0.4678
5,9,0.6795999999999996
6,7,0.5317999999999997
6,8,0.3948
6,9,0.7402000000000001
7,8,0.4087999999999999
7,9,0.8521999999999993
8,9,0.7363999999999999
