n-th challenge,m-th challenge,dist
0,1,0.7114499999999999
0,2,0.7146499999999993
0,3,0.72615
0,4,0.5926500000000005
0,5,0.7909000000000002
0,6,0.6033499999999998
0,7,0.5646999999999994
0,8,0.5188
0,9,0.6041000000000001
0,10,0.7259
0,11,0.5120499999999998
0,12,0.5903000000000002
0,13,0.43484999999999985
0,14,0.7002500000000004
0,15,0.5587500000000007
0,16,0.6437999999999997
0,17,0.6837999999999997
0,18,0.5224500000000003
0,19,0.5607000000000001
1,2,0.5811999999999996
1,3,0.7138999999999998
1,4,0.5718000000000004
1,5,0.5548499999999997
1,6,0.5927500000000004
1,7,0.5218499999999997
1,8,0.5573999999999998
1,9,0.7917000000000001
1,10,0.5434499999999997
1,11,0.5888499999999998
1,12,0.5951999999999997
1,13,0.6617999999999999
1,14,0.5397999999999994
1,15,0.7496999999999999
1,16,0.5286499999999997
1,17,0.6614500000000001
1,18,0.7599999999999998
1,19,0.6943999999999998
2,3,0.5532999999999998
2,4,0.6423999999999996
2,5,0.6472499999999995
2,6,0.532
2,7,0.5399499999999997
2,8,0.5317
2,9,0.6698499999999998
2,10,0.48449999999999976
2,11,0.5824000000000001
2,12,0.6154500000000004
2,13,0.6597999999999996
2,14,0.41434999999999966
2,15,0.6633999999999999
2,16,0.44699999999999995
2,17,0.5421
2,18,0.6652
2,19,0.6915000000000002
3,4,0.682500000000001
3,5,0.6653999999999997
3,6,0.5255
3,7,0.60815
3,8,0.5276999999999997
3,9,0.5453500000000001
3,10,0.60005
3,11,0.64775
3,12,0.6796
3,13,0.6947999999999999
3,14,0.4738999999999998
3,15,0.5845499999999999
3,16,0.6120000000000001
3,17,0.44194999999999973
3,18,0.5375499999999996
3,19,0.72785
4,5,0.6742000000000007
4,6,0.6504000000000004
4,7,0.6218499999999997
4,8,0.5109499999999999
4,9,0.6686499999999997
4,10,0.7022000000000005
4,11,0.5806999999999998
4,12,0.5354500000000001
4,13,0.5979500000000001
4,14,0.5953500000000007
4,15,0.6339499999999999
4,16,0.6613999999999998
4,17,0.6537500000000002
4,18,0.6058500000000004
4,19,0.6887999999999995
5,6,0.69655
5,7,0.6504999999999993
5,8,0.6314999999999998
5,9,0.7548999999999998
5,10,0.6771999999999998
5,11,0.6756000000000003
5,12,0.71625
5,13,0.7794500000000011
5,14,0.6281499999999997
5,15,0.7819000000000002
5,16,0.7434999999999998
5,17,0.7133499999999999
5,18,0.8283000000000004
5,19,0.8366
6,7,0.56235
6,8,0.4455500000000001
6,9,0.6714
6,10,0.4102999999999999
6,11,0.5782000000000002
6,12,0.5739499999999996
6,13,0.6022000000000003
6,14,0.5027499999999999
6,15,0.5822999999999998
6,16,0.5212499999999999
6,17,0.46479999999999994
6,18,0.5696500000000001
6,19,0.6067499999999996
7,8,0.5080499999999997
7,9,0.5948999999999998
7,10,0.51645
7,11,0.4286999999999996
7,12,0.56835
7,13,0.5430999999999997
7,14,0.50725
7,15,0.62535
7,16,0.4848499999999999
7,17,0.5834499999999999
7,18,0.6811500000000001
7,19,0.6340000000000001
8,9,0.5061999999999995
8,10,0.5308999999999998
8,11,0.4233999999999998
8,12,0.3892999999999997
8,13,0.4836999999999999
8,14,0.4602499999999996
8,15,0.4525999999999999
8,16,0.4923999999999997
8,17,0.5651
8,18,0.5051499999999998
8,19,0.5021500000000001
9,10,0.7227
9,11,0.4884499999999999
9,12,0.6320500000000006
9,13,0.6436000000000003
9,14,0.6093000000000001
9,15,0.5332000000000001
9,16,0.6918000000000003
9,17,0.5773500000000003
9,18,0.5633000000000002
9,19,0.6398500000000003
10,11,0.5430499999999999
10,12,0.54155
10,13,0.6584499999999993
10,14,0.4466999999999996
10,15,0.6794000000000001
10,16,0.5413999999999998
10,17,0.6121500000000003
10,18,0.7159499999999998
10,19,0.6313500000000001
11,12,0.44094999999999984
11,13,0.5119999999999999
11,14,0.4810499999999999
11,15,0.4965999999999998
11,16,0.5149000000000002
11,17,0.6116999999999998
11,18,0.6560000000000001
11,19,0.5671499999999998
12,13,0.5442499999999995
12,14,0.48489999999999955
12,15,0.49774999999999997
12,16,0.6488499999999997
12,17,0.6977000000000004
12,18,0.6087499999999998
12,19,0.5060499999999999
13,14,0.6515000000000004
13,15,0.6037000000000002
13,16,0.5515999999999996
13,17,0.6935500000000001
13,18,0.5000999999999998
13,19,0.45544999999999997
14,15,0.6214000000000001
14,16,0.4714499999999994
14,17,0.54595
14,18,0.6484000000000008
14,19,0.6249500000000007
15,16,0.66315
15,17,0.5669500000000001
15,18,0.5772499999999997
15,19,0.5857000000000007
16,17,0.5857999999999998
16,18,0.6978999999999997
16,19,0.5973999999999996
17,18,0.5634500000000001
17,19,0.6817000000000005
18,19,0.5874
