n-th challenge,m-th challenge,dist
0,1,0.6124999999999988
0,2,0.6549999999999989
0,3,0.507749999999998
0,4,0.6090999999999972
0,5,0.6632499999999998
0,6,0.5503499999999996
0,7,0.5985499999999985
0,8,0.6304499999999994
0,9,0.5478999999999982
1,2,0.5932999999999988
1,3,0.6647000000000016
1,4,0.5382499999999989
1,5,0.7258000000000014
1,6,0.7137000000000022
1,7,0.5662499999999993
1,8,0.6073000000000004
1,9,0.664000000000001
2,3,0.6033499999999986
2,4,0.5707999999999989
2,5,0.6564999999999989
2,6,0.6712000000000008
2,7,0.5074499999999976
2,8,0.4530999999999979
2,9,0.6066999999999984
3,4,0.660649999999999
3,5,0.5464500000000005
3,6,0.5539000000000008
3,7,0.5789999999999997
3,8,0.468499999999997
3,9,0.3846499999999977
4,5,0.6343499999999977
4,6,0.6950999999999986
4,7,0.5307999999999985
4,8,0.6443999999999986
4,9,0.6482999999999989
5,6,0.5173499999999969
5,7,0.5540499999999982
5,8,0.5429499999999985
5,9,0.5370999999999987
6,7,0.6892499999999996
6,8,0.6314
6,9,0.5901500000000008
7,8,0.47764999999999674
7,9,0.6297499999999995
8,9,0.5282499999999979
