i-th device,j-th device,n-th challenge,dist
0,1,0,0.41799999999999965
0,1,1,0.2962999999999997
0,1,2,0.4130999999999995
0,1,3,0.37959999999999955
0,1,4,0.4237999999999994
0,1,5,0.5263999999999994
0,1,6,0.3686999999999995
0,1,7,0.49879999999999997
0,1,8,0.5141999999999995
0,1,9,0.4298999999999996
0,2,0,0.4103999999999997
0,2,1,0.24629999999999994
0,2,2,0.3723999999999996
0,2,3,0.3428999999999997
0,2,4,0.41639999999999994
0,2,5,0.4792999999999992
0,2,6,0.26659999999999995
0,2,7,0.6095999999999996
0,2,8,0.4849
0,2,9,0.4947999999999998
1,2,0,0.3206999999999998
1,2,1,0.3348999999999998
1,2,2,0.2176
1,2,3,0.2595
1,2,4,0.3147999999999996
1,2,5,0.22599999999999987
1,2,6,0.23289999999999975
1,2,7,0.28279999999999966
1,2,8,0.2892999999999997
1,2,9,0.2656999999999999
