i-th device,j-th device,n-th challenge,dist
0,1,0,0.3301999999999999
0,1,1,0.33300000000000013
0,1,2,0.2515999999999998
0,1,3,0.2960000000000001
0,1,4,0.34519999999999956
0,1,5,0.24419999999999986
0,1,6,0.27720000000000006
0,1,7,0.3073999999999999
0,1,8,0.35199999999999976
0,1,9,0.2581999999999998
0,2,0,0.4209999999999997
0,2,1,0.307
0,2,2,0.3979999999999997
0,2,3,0.3844000000000002
0,2,4,0.46360000000000007
0,2,5,0.526
0,2,6,0.39979999999999943
0,2,7,0.48999999999999994
0,2,8,0.5339999999999996
0,2,9,0.4248000000000001
1,2,0,0.41680000000000006
1,2,1,0.2022
1,2,2,0.3423999999999998
1,2,3,0.31020000000000014
1,2,4,0.43159999999999976
1,2,5,0.45139999999999975
1,2,6,0.2447999999999998
1,2,7,0.5640000000000004
1,2,8,0.4589999999999996
1,2,9,0.4753999999999998
