n-th challenge,m-th challenge,dist
0,1,0.40759999999999963
0,2,0.402499999999999
0,3,0.7243999999999996
0,4,0.49719999999999975
0,5,0.6588999999999997
0,6,0.7477999999999997
0,7,0.8355000000000001
0,8,0.7257999999999998
0,9,0.3599999999999996
1,2,0.31289999999999984
1,3,0.5999999999999996
1,4,0.33459999999999934
1,5,0.5442999999999996
1,6,0.6169000000000002
1,7,0.7065999999999996
1,8,0.5900999999999998
1,9,0.28949999999999965
2,3,0.6774
2,4,0.3703999999999996
2,5,0.6621999999999999
2,6,0.6976999999999999
2,7,0.7988999999999996
2,8,0.6779999999999999
2,9,0.2903999999999988
3,4,0.5442999999999999
3,5,0.5449
3,6,0.3804
3,7,0.4859999999999998
3,8,0.38839999999999997
3,9,0.6685999999999996
4,5,0.5517999999999995
4,6,0.5422999999999998
4,7,0.6670999999999995
4,8,0.5226000000000002
4,9,0.32669999999999927
5,6,0.5393
5,7,0.4271000000000001
5,8,0.40270000000000006
5,9,0.6060999999999994
6,7,0.5047000000000003
6,8,0.3517999999999997
6,9,0.6896999999999992
7,8,0.3254
7,9,0.7916999999999995
8,9,0.6712999999999997
