n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.3589999999999909
0,0,2,0.35259999999999164
0,0,3,0.3635999999999909
0,0,4,0.36479999999999146
0,1,2,0.35459999999999153
0,1,3,0.3551999999999906
0,1,4,0.35299999999999176
0,2,3,0.3617999999999912
0,2,4,0.35839999999999056
0,3,4,0.3631999999999909
1,0,1,0.29579999999999357
1,0,2,0.30239999999999323
1,0,3,0.3063999999999932
1,0,4,0.30519999999999303
1,1,2,0.2905999999999935
1,1,3,0.3059999999999928
1,1,4,0.31479999999999275
1,2,3,0.29879999999999374
1,2,4,0.30279999999999324
1,3,4,0.3131999999999931
2,0,1,0.3133999999999963
2,0,2,0.3147999999999966
2,0,3,0.3211999999999962
2,0,4,0.31619999999999693
2,1,2,0.3045999999999971
2,1,3,0.31539999999999613
2,1,4,0.3137999999999962
2,2,3,0.30999999999999606
2,2,4,0.31139999999999624
2,3,4,0.3195999999999959
3,0,1,0.3291999999999929
3,0,2,0.32879999999999276
3,0,3,0.3333999999999928
3,0,4,0.32439999999999214
3,1,2,0.330999999999993
3,1,3,0.3361999999999921
3,1,4,0.3345999999999925
3,2,3,0.3481999999999919
3,2,4,0.3419999999999926
3,3,4,0.32659999999999323
4,0,1,0.3063999999999945
4,0,2,0.29119999999999513
4,0,3,0.2987999999999952
4,0,4,0.3025999999999947
4,1,2,0.28959999999999464
4,1,3,0.29899999999999466
4,1,4,0.3031999999999943
4,2,3,0.29579999999999423
4,2,4,0.28579999999999417
4,3,4,0.30499999999999416
5,0,1,0.34319999999999545
5,0,2,0.3477999999999947
5,0,3,0.3495999999999951
5,0,4,0.34739999999999477
5,1,2,0.35119999999999457
5,1,3,0.3465999999999952
5,1,4,0.3499999999999948
5,2,3,0.3391999999999945
5,2,4,0.33959999999999424
5,3,4,0.34079999999999444
6,0,1,0.352599999999996
6,0,2,0.34519999999999623
6,0,3,0.34479999999999567
6,0,4,0.3349999999999969
6,1,2,0.3401999999999958
6,1,3,0.34919999999999685
6,1,4,0.3371999999999974
6,2,3,0.3469999999999963
6,2,4,0.33759999999999724
6,3,4,0.34759999999999686
7,0,1,0.3187999999999927
7,0,2,0.3187999999999926
7,0,3,0.3139999999999931
7,0,4,0.3273999999999922
7,1,2,0.32459999999999245
7,1,3,0.31299999999999284
7,1,4,0.3087999999999932
7,2,3,0.31579999999999336
7,2,4,0.3307999999999922
7,3,4,0.31079999999999336
8,0,1,0.2987999999999969
8,0,2,0.290599999999997
8,0,3,0.2921999999999969
8,0,4,0.2957999999999969
8,1,2,0.2845999999999977
8,1,3,0.3015999999999968
8,1,4,0.3061999999999966
8,2,3,0.2965999999999963
8,2,4,0.2965999999999968
8,3,4,0.28859999999999697
9,0,1,0.36659999999999565
9,0,2,0.35839999999999506
9,0,3,0.36339999999999456
9,0,4,0.3613999999999953
9,1,2,0.3661999999999951
9,1,3,0.36019999999999547
9,1,4,0.35699999999999527
9,2,3,0.36459999999999515
9,2,4,0.3713999999999946
9,3,4,0.36379999999999485
