n-th challenge,m-th challenge,dist
0,1,0.468599999999997
0,2,0.40709999999999735
0,3,0.4811999999999977
0,4,0.3428999999999987
0,5,0.4739999999999968
0,6,0.40959999999999774
0,7,0.36169999999999747
0,8,0.469999999999997
0,9,0.5271999999999969
1,2,0.46639999999999715
1,3,0.47289999999999754
1,4,0.45689999999999725
1,5,0.3594999999999983
1,6,0.36999999999999794
1,7,0.46579999999999827
1,8,0.460399999999997
1,9,0.593499999999996
2,3,0.5224999999999966
2,4,0.43539999999999707
2,5,0.47389999999999616
2,6,0.4699999999999972
2,7,0.4008999999999975
2,8,0.558699999999996
2,9,0.5035999999999974
3,4,0.3757999999999986
3,5,0.44699999999999757
3,6,0.4862999999999983
3,7,0.4862999999999974
3,8,0.4092999999999978
3,9,0.5326999999999978
4,5,0.4432999999999981
4,6,0.43539999999999784
4,7,0.40509999999999835
4,8,0.43679999999999797
4,9,0.5233999999999979
5,6,0.4152999999999976
5,7,0.43859999999999705
5,8,0.41679999999999745
5,9,0.4931999999999976
6,7,0.4435999999999981
6,8,0.44699999999999784
6,9,0.5776999999999977
7,8,0.49319999999999686
7,9,0.5320999999999968
8,9,0.48069999999999785
