n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.39919999999999967
0,0,2,0.2837999999999999
0,0,3,0.28479999999999994
0,0,4,0.3813999999999998
0,1,2,0.40859999999999985
0,1,3,0.3547999999999997
0,1,4,0.37840000000000007
0,2,3,0.2839999999999999
0,2,4,0.37099999999999994
0,3,4,0.38760000000000006
1,0,1,0.39599999999999963
1,0,2,0.3141999999999999
1,0,3,0.346
1,0,4,0.3406
1,1,2,0.4265999999999999
1,1,3,0.4536000000000001
1,1,4,0.45660000000000006
1,2,3,0.2977999999999999
1,2,4,0.2832000000000002
1,3,4,0.17100000000000012
2,0,1,0.3718000000000001
2,0,2,0.3982
2,0,3,0.40879999999999994
2,0,4,0.3804000000000001
2,1,2,0.2441999999999999
2,1,3,0.3539999999999999
2,1,4,0.3654000000000002
2,2,3,0.39400000000000013
2,2,4,0.3839999999999997
2,3,4,0.4243999999999996
3,0,1,0.1358000000000001
3,0,2,0.13380000000000014
3,0,3,0.29660000000000014
3,0,4,0.39540000000000014
3,1,2,0.13620000000000007
3,1,3,0.29840000000000017
3,1,4,0.3648
3,2,3,0.2998000000000001
3,2,4,0.3728000000000001
3,3,4,0.3788000000000001
4,0,1,0.35080000000000006
4,0,2,0.26580000000000015
4,0,3,0.26920000000000005
4,0,4,0.3066
4,1,2,0.3466000000000001
4,1,3,0.36199999999999993
4,1,4,0.36200000000000015
4,2,3,0.34600000000000014
4,2,4,0.28300000000000014
4,3,4,0.31740000000000007
5,0,1,0.3551999999999999
5,0,2,0.3462000000000002
5,0,3,0.3096000000000001
5,0,4,0.4364
5,1,2,0.3203999999999999
5,1,3,0.3799999999999999
5,1,4,0.4654
5,2,3,0.34300000000000014
5,2,4,0.35580000000000017
5,3,4,0.30020000000000013
6,0,1,0.34080000000000016
6,0,2,0.239
6,0,3,0.3144
6,0,4,0.3232
6,1,2,0.2908000000000001
6,1,3,0.2739999999999999
6,1,4,0.28719999999999996
6,2,3,0.1949999999999999
6,2,4,0.1982000000000001
6,3,4,0.1208000000000002
7,0,1,0.41300000000000026
7,0,2,0.34140000000000015
7,0,3,0.47760000000000014
7,0,4,0.36959999999999965
7,1,2,0.46020000000000033
7,1,3,0.3514
7,1,4,0.4346000000000001
7,2,3,0.47919999999999974
7,2,4,0.3762000000000004
7,3,4,0.5158000000000001
8,0,1,0.2858
8,0,2,0.2778000000000001
8,0,3,0.3610000000000001
8,0,4,0.3674
8,1,2,0.3004000000000001
8,1,3,0.3612
8,1,4,0.369
8,2,3,0.2899999999999999
8,2,4,0.28979999999999967
8,3,4,0.19360000000000005
9,0,1,0.22659999999999988
9,0,2,0.3895999999999996
9,0,3,0.3673999999999996
9,0,4,0.39839999999999987
9,1,2,0.39080000000000015
9,1,3,0.37379999999999997
9,1,4,0.40439999999999987
9,2,3,0.26860000000000006
9,2,4,0.3096000000000001
9,3,4,0.31240000000000007
