n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.36160000000000014
0,0,2,0.5151999999999999
0,0,3,0.11580000000000013
0,0,4,0.5432000000000007
0,1,2,0.3856
0,1,3,0.358
0,1,4,0.4112
0,2,3,0.5168000000000001
0,2,4,0.2326
0,3,4,0.5436000000000004
1,0,1,0.45300000000000007
1,0,2,0.26920000000000005
1,0,3,0.39019999999999994
1,0,4,0.36240000000000017
1,1,2,0.4292000000000001
1,1,3,0.3804000000000005
1,1,4,0.4363999999999999
1,2,3,0.3954000000000001
1,2,4,0.26380000000000015
1,3,4,0.4705999999999998
2,0,1,0.4264
2,0,2,0.2683999999999999
2,0,3,0.15880000000000005
2,0,4,0.35800000000000004
2,1,2,0.426
2,1,3,0.4309999999999999
2,1,4,0.28499999999999986
2,2,3,0.2570000000000001
2,2,4,0.38359999999999994
2,3,4,0.37879999999999997
3,0,1,0.2470000000000002
3,0,2,0.2372000000000001
3,0,3,0.2954000000000002
3,0,4,0.22899999999999995
3,1,2,0.2324000000000001
3,1,3,0.2860000000000001
3,1,4,0.23540000000000014
3,2,3,0.28660000000000024
3,2,4,0.12720000000000006
3,3,4,0.29200000000000004
4,0,1,0.3004000000000004
4,0,2,0.3982000000000002
4,0,3,0.2916000000000002
4,0,4,0.41000000000000003
4,1,2,0.35340000000000027
4,1,3,0.26660000000000006
4,1,4,0.35020000000000023
4,2,3,0.36440000000000006
4,2,4,0.14180000000000012
4,3,4,0.38220000000000004
5,0,1,0.32980000000000026
5,0,2,0.30879999999999996
5,0,3,0.3439999999999999
5,0,4,0.3828
5,1,2,0.2740000000000002
5,1,3,0.33240000000000003
5,1,4,0.3679999999999999
5,2,3,0.349
5,2,4,0.4323999999999999
5,3,4,0.25100000000000006
6,0,1,0.39100000000000007
6,0,2,0.5202000000000002
6,0,3,0.4012000000000001
6,0,4,0.41519999999999985
6,1,2,0.43800000000000017
6,1,3,0.2481999999999999
6,1,4,0.2916
6,2,3,0.36940000000000023
6,2,4,0.3750000000000003
6,3,4,0.3048000000000001
7,0,1,0.37520000000000026
7,0,2,0.24819999999999992
7,0,3,0.3795999999999999
7,0,4,0.3632000000000002
7,1,2,0.28560000000000024
7,1,3,0.32420000000000004
7,1,4,0.25680000000000003
7,2,3,0.30960000000000004
7,2,4,0.25940000000000013
7,3,4,0.32420000000000004
8,0,1,0.3081999999999999
8,0,2,0.33780000000000004
8,0,3,0.4098000000000001
8,0,4,0.16500000000000004
8,1,2,0.4055999999999997
8,1,3,0.39440000000000003
8,1,4,0.3030000000000001
8,2,3,0.3842
8,2,4,0.3499999999999998
8,3,4,0.414
9,0,1,0.304
9,0,2,0.4460000000000002
9,0,3,0.46199999999999986
9,0,4,0.11260000000000008
9,1,2,0.31099999999999994
9,1,3,0.3233999999999998
9,1,4,0.30440000000000006
9,2,3,0.27619999999999983
9,2,4,0.4493999999999998
9,3,4,0.46799999999999986
