i-th device,j-th device,n-th challenge,dist
0,1,0,0.1602999999999999
0,1,1,0.1499499999999998
0,1,2,0.12020000000000004
0,1,3,0.37894999999999907
0,1,4,0.49399999999999983
0,1,5,0.14654999999999976
0,1,6,0.17009999999999964
0,1,7,0.13364999999999996
0,1,8,0.19504999999999978
0,1,9,0.45474999999999915
0,1,10,0.13814999999999997
0,1,11,0.21854999999999974
0,1,12,0.19694999999999985
0,1,13,0.4628999999999997
0,1,14,0.18469999999999992
0,1,15,0.35424999999999923
0,1,16,0.6705500000000002
0,1,17,0.4350999999999996
0,1,18,0.14494999999999966
0,1,19,0.1355999999999998
