i-th device,j-th device,n-th challenge,dist
0,1,0,0.30579999999999924
0,1,1,0.3151999999999979
0,1,2,0.38219999999999865
0,1,3,0.38299999999999845
0,1,4,0.307399999999999
0,1,5,0.2935999999999992
0,1,6,0.32079999999999886
0,1,7,0.28979999999999806
0,1,8,0.2871999999999986
0,1,9,0.2871999999999994
0,2,0,0.26119999999999927
0,2,1,0.2663999999999978
0,2,2,0.2717999999999995
0,2,3,0.28279999999999955
0,2,4,0.2813999999999988
0,2,5,0.2547999999999993
0,2,6,0.27919999999999967
0,2,7,0.2585999999999985
0,2,8,0.27559999999999885
0,2,9,0.2759999999999995
1,2,0,0.3061999999999988
1,2,1,0.297799999999998
1,2,2,0.3737999999999982
1,2,3,0.3577999999999984
1,2,4,0.3045999999999985
1,2,5,0.27219999999999883
1,2,6,0.30179999999999874
1,2,7,0.21699999999999905
1,2,8,0.3023999999999983
1,2,9,0.28519999999999923
