n-th challenge,m-th challenge,dist
0,1,0.591599999999999
0,2,0.5129999999999997
0,3,0.5659999999999991
0,4,0.6597999999999987
0,5,0.774999999999999
0,6,0.7645999999999996
0,7,0.5879999999999986
0,8,0.707399999999999
0,9,0.7631999999999999
1,2,0.6715999999999988
1,3,0.5875999999999991
1,4,0.5866000000000002
1,5,0.7819999999999985
1,6,0.6608000000000002
1,7,0.5641999999999994
1,8,0.6130000000000002
1,9,0.7154
2,3,0.6133999999999991
2,4,0.6159999999999995
2,5,0.8471999999999985
2,6,0.6547999999999994
2,7,0.6917999999999991
2,8,0.7129999999999995
2,9,0.7369999999999995
3,4,0.6480000000000005
3,5,0.7037999999999995
3,6,0.7165999999999993
3,7,0.5127999999999999
3,8,0.5658000000000004
3,9,0.6699999999999999
4,5,0.7819999999999994
4,6,0.44399999999999995
4,7,0.5841999999999999
4,8,0.5385999999999996
4,9,0.6247999999999997
5,6,0.8697999999999994
5,7,0.6445999999999992
5,8,0.6993999999999996
5,9,0.7929999999999996
6,7,0.7315999999999993
6,8,0.5876000000000005
6,9,0.7132000000000001
7,8,0.5758000000000001
7,9,0.7325999999999999
8,9,0.5966
