n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.33719999999999206
0,0,2,0.3443999999999911
0,0,3,0.3251999999999921
0,0,4,0.346999999999991
0,1,2,0.34099999999999164
0,1,3,0.3335999999999914
0,1,4,0.34119999999999134
0,2,3,0.33599999999999186
0,2,4,0.33979999999999194
0,3,4,0.34759999999999125
1,0,1,0.3295999999999932
1,0,2,0.3219999999999935
1,0,3,0.3195999999999935
1,0,4,0.33479999999999277
1,1,2,0.3247999999999935
1,1,3,0.3159999999999932
1,1,4,0.3279999999999929
1,2,3,0.34139999999999354
1,2,4,0.3313999999999933
1,3,4,0.33759999999999174
2,0,1,0.34179999999999355
2,0,2,0.3443999999999942
2,0,3,0.33939999999999315
2,0,4,0.34779999999999345
2,1,2,0.32759999999999373
2,1,3,0.3429999999999936
2,1,4,0.33159999999999357
2,2,3,0.32499999999999424
2,2,4,0.33599999999999347
2,3,4,0.33379999999999393
3,0,1,0.40199999999999025
3,0,2,0.40879999999999034
3,0,3,0.4029999999999901
3,0,4,0.40459999999999074
3,1,2,0.4057999999999889
3,1,3,0.3959999999999894
3,1,4,0.3991999999999893
3,2,3,0.3871999999999901
3,2,4,0.3953999999999904
3,3,4,0.4009999999999897
4,0,1,0.3587999999999908
4,0,2,0.3509999999999914
4,0,3,0.35479999999999107
4,0,4,0.35639999999999106
4,1,2,0.35439999999999217
4,1,3,0.35779999999999085
4,1,4,0.35819999999999164
4,2,3,0.34399999999999165
4,2,4,0.3487999999999912
4,3,4,0.3481999999999912
5,0,1,0.3387999999999924
5,0,2,0.32979999999999243
5,0,3,0.33019999999999233
5,0,4,0.32379999999999337
5,1,2,0.32959999999999184
5,1,3,0.33819999999999145
5,1,4,0.33259999999999257
5,2,3,0.3349999999999917
5,2,4,0.33239999999999187
5,3,4,0.3315999999999925
6,0,1,0.35019999999998963
6,0,2,0.35619999999998947
6,0,3,0.35919999999998975
6,0,4,0.35519999999998986
6,1,2,0.34419999999999035
6,1,3,0.3531999999999898
6,1,4,0.3411999999999905
6,2,3,0.34999999999998915
6,2,4,0.3489999999999905
6,3,4,0.34919999999999085
7,0,1,0.3681999999999884
7,0,2,0.368999999999989
7,0,3,0.3599999999999896
7,0,4,0.36839999999998935
7,1,2,0.37439999999998874
7,1,3,0.3703999999999894
7,1,4,0.3661999999999886
7,2,3,0.37939999999998875
7,2,4,0.3649999999999892
7,3,4,0.36759999999998905
8,0,1,0.3707999999999893
8,0,2,0.35939999999999045
8,0,3,0.36359999999999076
8,0,4,0.37059999999998994
8,1,2,0.3719999999999904
8,1,3,0.3807999999999893
8,1,4,0.37859999999998906
8,2,3,0.3649999999999904
8,2,4,0.369399999999989
8,3,4,0.3743999999999895
9,0,1,0.4007999999999914
9,0,2,0.3873999999999909
9,0,3,0.3885999999999915
9,0,4,0.3901999999999915
9,1,2,0.410399999999991
9,1,3,0.4075999999999905
9,1,4,0.39639999999999076
9,2,3,0.40419999999999057
9,2,4,0.38999999999999146
9,3,4,0.38219999999999116
