n-th challenge,m-th challenge,dist
0,1,0.3641999999999995
0,2,0.49319999999999914
0,3,0.4559999999999992
0,4,0.4931999999999994
0,5,0.4276000000000002
0,6,0.4345999999999994
0,7,0.39939999999999914
0,8,0.40679999999999916
0,9,0.4271999999999997
1,2,0.4605999999999991
1,3,0.47579999999999906
1,4,0.4465999999999989
1,5,0.4021999999999994
1,6,0.43039999999999917
1,7,0.42099999999999854
1,8,0.3705999999999992
1,9,0.43659999999999893
2,3,0.5271999999999988
2,4,0.5027999999999986
2,5,0.4935999999999994
2,6,0.5545999999999971
2,7,0.4655999999999986
2,8,0.5388
2,9,0.4635999999999991
3,4,0.5335999999999976
3,5,0.5241999999999979
3,6,0.473399999999999
3,7,0.5575999999999979
3,8,0.4789999999999999
3,9,0.40619999999999873
4,5,0.40779999999999866
4,6,0.42799999999999855
4,7,0.5371999999999966
4,8,0.4875999999999996
4,9,0.4193999999999985
5,6,0.513599999999998
5,7,0.47079999999999955
5,8,0.44879999999999926
5,9,0.473799999999999
6,7,0.5353999999999982
6,8,0.41439999999999905
6,9,0.4063999999999992
7,8,0.48019999999999974
7,9,0.49559999999999815
8,9,0.4655999999999998
