n-th challenge,m-th challenge,dist
0,1,0.716499999999999
0,2,0.6951999999999986
0,3,0.8497999999999996
0,4,0.7920999999999987
0,5,0.7155000000000002
0,6,0.7206999999999997
0,7,0.7224999999999997
0,8,0.885999999999999
0,9,0.7809999999999989
1,2,0.6040999999999991
1,3,0.6620999999999998
1,4,0.6730999999999993
1,5,0.6570999999999999
1,6,0.7050000000000002
1,7,0.5046999999999996
1,8,0.8409999999999989
1,9,0.6186999999999995
2,3,0.6206999999999994
2,4,0.7595999999999992
2,5,0.5897
2,6,0.6185999999999993
2,7,0.47569999999999985
2,8,0.7662999999999988
2,9,0.653299999999999
3,4,0.5837999999999984
3,5,0.7813999999999992
3,6,0.6874999999999993
3,7,0.5563999999999993
3,8,0.8373999999999978
3,9,0.6596999999999984
4,5,0.8543000000000006
4,6,0.7997999999999995
4,7,0.598599999999999
4,8,0.8920999999999984
4,9,0.7710999999999992
5,6,0.5668999999999997
5,7,0.4966
5,8,0.7578000000000004
5,9,0.7002999999999991
6,7,0.6340000000000002
6,8,0.7394999999999996
6,9,0.7096999999999997
7,8,0.7675999999999983
7,9,0.5797999999999994
8,9,0.7164999999999986
