n-th challenge,m-th challenge,dist
0,1,0.7159999999999994
0,2,0.6972999999999994
0,3,0.8016999999999995
0,4,0.8130999999999986
0,5,0.7086000000000005
0,6,0.696
0,7,0.6686999999999996
0,8,0.8607999999999991
0,9,0.7908999999999993
1,2,0.7021999999999995
1,3,0.6162999999999996
1,4,0.7704999999999986
1,5,0.6386999999999999
1,6,0.6176999999999998
1,7,0.4773999999999999
1,8,0.7047999999999995
1,9,0.6594999999999989
2,3,0.6710999999999989
2,4,0.8031999999999985
2,5,0.6191
2,6,0.5696999999999997
2,7,0.5294999999999999
2,8,0.6308999999999995
2,9,0.6915999999999991
3,4,0.6191999999999985
3,5,0.7681999999999994
3,6,0.5879999999999994
3,7,0.5674999999999996
3,8,0.689199999999999
3,9,0.6870999999999989
4,5,0.853099999999999
4,6,0.7403999999999994
4,7,0.6930999999999998
4,8,0.7838999999999985
4,9,0.8195999999999984
5,6,0.5223000000000003
5,7,0.497
5,8,0.7486999999999994
5,9,0.7515999999999995
6,7,0.48779999999999984
6,8,0.6229999999999998
6,9,0.7057999999999993
7,8,0.6461999999999998
7,9,0.6066000000000003
8,9,0.5972999999999988
