n-th challenge,m-th challenge,dist
0,1,0.7143999999999994
0,2,0.7099999999999991
0,3,0.8200999999999988
0,4,0.7504999999999988
0,5,0.7337999999999998
0,6,0.7075999999999998
0,7,0.6854999999999996
0,8,0.8583999999999994
0,9,0.7239999999999986
1,2,0.7067999999999999
1,3,0.7251999999999988
1,4,0.7966999999999997
1,5,0.6344
1,6,0.6545999999999994
1,7,0.6094999999999994
1,8,0.7709999999999989
1,9,0.7215999999999984
2,3,0.7857999999999994
2,4,0.8334999999999989
2,5,0.6440000000000001
2,6,0.7164999999999996
2,7,0.5973999999999996
2,8,0.7170999999999993
2,9,0.7634999999999986
3,4,0.7352999999999984
3,5,0.7973999999999997
3,6,0.7004999999999998
3,7,0.5430999999999998
3,8,0.8318999999999995
3,9,0.7464999999999988
4,5,0.8727999999999995
4,6,0.8002999999999993
4,7,0.6399999999999988
4,8,0.8564999999999992
4,9,0.8060999999999985
5,6,0.5099000000000001
5,7,0.5892
5,8,0.7526999999999994
5,9,0.747
6,7,0.5960000000000002
6,8,0.6605999999999996
6,9,0.7094999999999994
7,8,0.7435999999999984
7,9,0.6390999999999991
8,9,0.7172999999999988
