n-th challenge,m-th challenge,dist
0,1,0.8509000000000188
0,2,0.9535500000000247
0,3,0.8962500000000153
0,4,0.8768000000000182
0,5,0.679900000000005
0,6,0.7686500000000147
0,7,0.9141500000000228
0,8,0.7591500000000102
0,9,0.851000000000016
0,10,0.8157500000000082
0,11,0.9448500000000208
0,12,0.7698000000000147
0,13,0.8232500000000186
0,14,0.7952000000000131
0,15,0.6333500000000134
0,16,0.7436000000000085
0,17,0.9072500000000195
0,18,0.9270000000000178
0,19,0.7823500000000125
1,2,0.7663500000000332
1,3,0.9406000000000146
1,4,0.7654000000000311
1,5,0.909750000000015
1,6,0.8654500000000189
1,7,0.7527000000000309
1,8,0.9292000000000169
1,9,0.6892000000000155
1,10,0.9590500000000145
1,11,0.8332000000000344
1,12,0.7986000000000103
1,13,0.9041500000000185
1,14,0.8172500000000203
1,15,0.8392500000000169
1,16,0.8563500000000039
1,17,0.8863000000000263
1,18,0.8405000000000364
1,19,0.8764500000000273
2,3,0.9153000000000169
2,4,0.6489500000000308
2,5,0.954150000000031
2,6,0.944500000000022
2,7,0.5225500000000012
2,8,0.9524000000000289
2,9,0.8075500000000397
2,10,0.9618500000000286
2,11,0.8691000000000307
2,12,0.9427500000000195
2,13,0.955000000000022
2,14,0.8056000000000266
2,15,0.9496500000000225
2,16,0.9340500000000163
2,17,0.8559500000000317
2,18,0.7782500000000309
2,19,0.8844000000000347
3,4,0.878350000000013
3,5,0.9706500000000088
3,6,0.6593500000000125
3,7,0.9058500000000211
3,8,0.9663000000000093
3,9,0.7869000000000089
3,10,0.9095500000000085
3,11,0.9062500000000134
3,12,0.7751000000000119
3,13,0.7046500000000139
3,14,0.8428000000000094
3,15,0.7931000000000136
3,16,0.8261500000000077
3,17,0.9663000000000244
3,18,0.8493000000000123
3,19,0.9588500000000082
4,5,0.8953000000000182
4,6,0.8394500000000176
4,7,0.5014499999999881
4,8,0.8510000000000119
4,9,0.6393500000000044
4,10,0.8394500000000037
4,11,0.846150000000037
4,12,0.806650000000017
4,13,0.8757500000000182
4,14,0.735200000000009
4,15,0.8658000000000168
4,16,0.8428500000000032
4,17,0.76210000000003
4,18,0.816550000000032
4,19,0.8523000000000304
5,6,0.8914000000000104
5,7,0.9167000000000252
5,8,0.7922500000000048
5,9,0.8818500000000026
5,10,0.7165999999999979
5,11,0.9707500000000249
5,12,0.8919500000000089
5,13,0.9226000000000122
5,14,0.7854500000000003
5,15,0.7755500000000106
5,16,0.7053499999999974
5,17,0.8581500000000161
5,18,0.955950000000032
5,19,0.6601000000000002
6,7,0.8985500000000237
6,8,0.85905000000001
6,9,0.6748000000000096
6,10,0.8620000000000049
6,11,0.9554500000000213
6,12,0.6299000000000105
6,13,0.6010500000000122
6,14,0.8335000000000089
6,15,0.699350000000014
6,16,0.6796500000000006
6,17,0.9601000000000249
6,18,0.9155500000000202
6,19,0.9215000000000122
7,8,0.8841000000000151
7,9,0.7535500000000329
7,10,0.8901500000000127
7,11,0.8636500000000346
7,12,0.8598500000000184
7,13,0.905050000000024
7,14,0.6556499999999985
7,15,0.8764000000000226
7,16,0.8694000000000098
7,17,0.7578500000000364
7,18,0.8357500000000327
7,19,0.8349000000000324
8,9,0.8880500000000018
8,10,0.6485999999999985
8,11,0.9811000000000227
8,12,0.860700000000009
8,13,0.9382500000000126
8,14,0.8310500000000051
8,15,0.7523000000000118
8,16,0.6922499999999967
8,17,0.8349500000000127
8,18,0.9744500000000231
8,19,0.7819500000000066
9,10,0.8584499999999949
9,11,0.8060000000000305
9,12,0.6924500000000093
9,13,0.7629000000000127
9,14,0.7183499999999989
9,15,0.8231000000000093
9,16,0.6406999999999923
9,17,0.8656500000000299
9,18,0.7963500000000372
9,19,0.8567000000000077
10,11,0.964550000000024
10,12,0.8305000000000029
10,13,0.8536000000000107
10,14,0.7462999999999947
10,15,0.732049999999997
10,16,0.7317499999999939
10,17,0.8693000000000118
10,18,0.9626500000000189
10,19,0.7242499999999964
11,12,0.9421000000000175
11,13,0.953850000000018
11,14,0.8277500000000241
11,15,0.9541000000000188
11,16,0.942000000000017
11,17,0.9294500000000276
11,18,0.7579500000000319
11,19,0.9454500000000402
12,13,0.6406000000000123
12,14,0.72610000000001
12,15,0.6206000000000119
12,16,0.6462999999999978
12,17,0.9408000000000213
12,18,0.9270000000000155
12,19,0.8716000000000089
13,14,0.8166000000000116
13,15,0.7514500000000153
13,16,0.736050000000008
13,17,0.965050000000024
13,18,0.9376000000000181
13,19,0.9189000000000126
14,15,0.7160000000000096
14,16,0.7239999999999939
14,17,0.802500000000026
14,18,0.876400000000027
14,19,0.6667999999999941
15,16,0.6946000000000014
15,17,0.9360500000000204
15,18,0.9336500000000176
15,19,0.8174500000000099
16,17,0.9195500000000151
16,18,0.9454000000000106
16,19,0.7392499999999961
17,18,0.941600000000029
17,19,0.7244000000000201
18,19,0.9314000000000341
