n-th challenge,m-th challenge,dist
0,1,0.7599500000000265
0,2,0.6746500000000156
0,3,0.7703500000000284
0,4,0.7675000000000293
0,5,0.72040000000001
0,6,0.7221499999999971
0,7,0.7627500000000279
0,8,0.795950000000009
0,9,0.6734999999999967
1,2,0.7715500000000167
1,3,0.8470000000000354
1,4,0.8447000000000363
1,5,0.8005500000000123
1,6,0.8353500000000041
1,7,0.8480500000000335
1,8,0.8662500000000102
1,9,0.821650000000005
2,3,0.8738000000000177
2,4,0.8654000000000228
2,5,0.7414500000000054
2,6,0.6832499999999989
2,7,0.8585500000000188
2,8,0.7750500000000025
2,9,0.6712499999999976
3,4,0.7312500000000287
3,5,0.8091000000000081
3,6,0.7626499999999948
3,7,0.5948000000000093
3,8,0.7172500000000012
3,9,0.7387999999999963
4,5,0.7953500000000143
4,6,0.7962000000000026
4,7,0.7004500000000289
4,8,0.8521000000000125
4,9,0.8010500000000029
5,6,0.6672500000000005
5,7,0.7722000000000111
5,8,0.7490500000000002
5,9,0.6491499999999959
6,7,0.8046499999999998
6,8,0.6687999999999958
6,9,0.5754499999999936
7,8,0.7576000000000044
7,9,0.741499999999995
8,9,0.6834999999999949
