n-th challenge,m-th challenge,dist
0,1,0.6611500000000191
0,2,0.6169500000000124
0,3,0.7591000000000209
0,4,0.7560000000000271
0,5,0.6879500000000015
0,6,0.7264499999999937
0,7,0.759850000000028
0,8,0.8103000000000049
0,9,0.684799999999995
1,2,0.7403000000000142
1,3,0.8386500000000404
1,4,0.8448500000000367
1,5,0.7924000000000067
1,6,0.8590499999999971
1,7,0.8326000000000378
1,8,0.8914500000000067
1,9,0.8449000000000042
2,3,0.8540000000000139
2,4,0.8705000000000198
2,5,0.7010500000000011
2,6,0.6474999999999973
2,7,0.8572000000000165
2,8,0.7547499999999991
2,9,0.5877499999999944
3,4,0.6368500000000139
3,5,0.740200000000004
3,6,0.7578499999999923
3,7,0.512149999999988
3,8,0.7454500000000001
3,9,0.7482999999999957
4,5,0.7627500000000075
4,6,0.8209999999999925
4,7,0.5832500000000068
4,8,0.8601500000000081
4,9,0.8253499999999985
5,6,0.593949999999997
5,7,0.7419500000000085
5,8,0.637649999999998
5,9,0.5656999999999923
6,7,0.8142499999999914
6,8,0.5528499999999958
6,9,0.45539999999999387
7,8,0.808550000000005
7,9,0.7835499999999933
8,9,0.6326999999999958
