n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.19464999999999363
0,0,2,0.19529999999999356
0,0,3,0.19669999999999377
0,0,4,0.1961499999999933
0,1,2,0.19934999999999337
0,1,3,0.20039999999999347
0,1,4,0.1939999999999935
0,2,3,0.19824999999999343
0,2,4,0.19314999999999397
0,3,4,0.20014999999999375
1,0,1,0.17034999999999517
1,0,2,0.18154999999999463
1,0,3,0.18019999999999464
1,0,4,0.19249999999999443
1,1,2,0.17079999999999473
1,1,3,0.17699999999999452
1,1,4,0.18919999999999404
1,2,3,0.17189999999999464
1,2,4,0.1750999999999945
1,3,4,0.1689999999999954
2,0,1,0.17679999999999632
2,0,2,0.1764999999999963
2,0,3,0.1818499999999958
2,0,4,0.17699999999999638
2,1,2,0.17949999999999638
2,1,3,0.1742499999999963
2,1,4,0.180449999999996
2,2,3,0.18744999999999626
2,2,4,0.17244999999999674
2,3,4,0.18479999999999577
3,0,1,0.1849499999999939
3,0,2,0.19259999999999394
3,0,3,0.18914999999999438
3,0,4,0.19039999999999413
3,1,2,0.1879999999999941
3,1,3,0.19094999999999415
3,1,4,0.1899499999999942
3,2,3,0.18624999999999403
3,2,4,0.18529999999999425
3,3,4,0.193799999999994
4,0,1,0.17359999999999512
4,0,2,0.16264999999999533
4,0,3,0.17444999999999508
4,0,4,0.1706499999999952
4,1,2,0.16679999999999545
4,1,3,0.16034999999999563
4,1,4,0.16904999999999515
4,2,3,0.1734999999999949
4,2,4,0.16089999999999585
4,3,4,0.17174999999999535
5,0,1,0.19234999999999464
5,0,2,0.18779999999999492
5,0,3,0.18954999999999494
5,0,4,0.1905999999999948
5,1,2,0.191399999999995
5,1,3,0.19189999999999507
5,1,4,0.19384999999999503
5,2,3,0.1915499999999953
5,2,4,0.1878999999999954
5,3,4,0.19414999999999494
6,0,1,0.19444999999999707
6,0,2,0.19109999999999702
6,0,3,0.1934499999999968
6,0,4,0.19149999999999687
6,1,2,0.19109999999999672
6,1,3,0.19504999999999667
6,1,4,0.19029999999999728
6,2,3,0.19039999999999693
6,2,4,0.18984999999999685
6,3,4,0.19084999999999677
7,0,1,0.19624999999999368
7,0,2,0.18069999999999428
7,0,3,0.18144999999999434
7,0,4,0.19894999999999394
7,1,2,0.18734999999999422
7,1,3,0.19164999999999413
7,1,4,0.18264999999999462
7,2,3,0.17879999999999457
7,2,4,0.1901999999999942
7,3,4,0.18749999999999434
8,0,1,0.17009999999999714
8,0,2,0.17309999999999726
8,0,3,0.16704999999999734
8,0,4,0.17419999999999702
8,1,2,0.16389999999999758
8,1,3,0.1745999999999976
8,1,4,0.16754999999999767
8,2,3,0.1635999999999977
8,2,4,0.16159999999999755
8,3,4,0.1664499999999975
9,0,1,0.1958999999999952
9,0,2,0.19669999999999574
9,0,3,0.2053999999999952
9,0,4,0.1965999999999953
9,1,2,0.193999999999995
9,1,3,0.19874999999999546
9,1,4,0.19614999999999544
9,2,3,0.20514999999999564
9,2,4,0.1977999999999953
9,3,4,0.2067499999999951
