n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.06350000000000001
0,0,2,0.059099999999999986
0,0,3,0.0603
0,0,4,0.06269999999999999
0,1,2,0.06355000000000004
0,1,3,0.060750000000000026
0,1,4,0.060599999999999994
0,2,3,0.06610000000000002
0,2,4,0.06010000000000004
0,3,4,0.062000000000000006
1,0,1,0.05039999999999999
1,0,2,0.05404999999999997
1,0,3,0.05540000000000001
1,0,4,0.05624999999999998
1,1,2,0.046949999999999985
1,1,3,0.04880000000000001
1,1,4,0.04839999999999999
1,2,3,0.05839999999999997
1,2,4,0.048749999999999995
1,3,4,0.05125
2,0,1,0.05649999999999999
2,0,2,0.051050000000000005
2,0,3,0.05195000000000003
2,0,4,0.05035000000000003
2,1,2,0.04985
2,1,3,0.05855
2,1,4,0.05159999999999999
2,2,3,0.05585000000000004
2,2,4,0.04975000000000003
2,3,4,0.04745000000000002
3,0,1,0.03789999999999999
3,0,2,0.04355000000000001
3,0,3,0.042399999999999986
3,0,4,0.04830000000000003
3,1,2,0.043500000000000025
3,1,3,0.04585000000000001
3,1,4,0.05440000000000001
3,2,3,0.04875000000000001
3,2,4,0.05445000000000002
3,3,4,0.035550000000000026
4,0,1,0.08125
4,0,2,0.06324999999999997
4,0,3,0.08024999999999999
4,0,4,0.07199999999999995
4,1,2,0.07594999999999998
4,1,3,0.05919999999999995
4,1,4,0.0693
4,2,3,0.07325
4,2,4,0.05229999999999993
4,3,4,0.0762999999999999
5,0,1,0.046799999999999974
5,0,2,0.050499999999999934
5,0,3,0.05215
5,0,4,0.04314999999999997
5,1,2,0.04455
5,1,3,0.042149999999999986
5,1,4,0.04065
5,2,3,0.03885
5,2,4,0.044350000000000014
5,3,4,0.04229999999999998
6,0,1,0.09129999999999995
6,0,2,0.06215000000000004
6,0,3,0.06809999999999997
6,0,4,0.08414999999999997
6,1,2,0.06805000000000007
6,1,3,0.06985
6,1,4,0.04735
6,2,3,0.05394999999999998
6,2,4,0.05885000000000002
6,3,4,0.06820000000000001
7,0,1,0.05175000000000004
7,0,2,0.052450000000000024
7,0,3,0.050000000000000044
7,0,4,0.05284999999999999
7,1,2,0.04835000000000001
7,1,3,0.052450000000000024
7,1,4,0.050350000000000034
7,2,3,0.049950000000000015
7,2,4,0.05430000000000002
7,3,4,0.05600000000000002
8,0,1,0.06424999999999997
8,0,2,0.06194999999999996
8,0,3,0.06654999999999996
8,0,4,0.05944999999999995
8,1,2,0.05704999999999996
8,1,3,0.047349999999999955
8,1,4,0.05199999999999993
8,2,3,0.04804999999999992
8,2,4,0.052949999999999976
8,3,4,0.05799999999999995
9,0,1,0.07479999999999999
9,0,2,0.0693
9,0,3,0.06410000000000005
9,0,4,0.06020000000000004
9,1,2,0.06319999999999999
9,1,3,0.07525000000000005
9,1,4,0.058850000000000006
9,2,3,0.06405000000000004
9,2,4,0.05809999999999996
9,3,4,0.06625000000000002
10,0,1,0.07254999999999995
10,0,2,0.06385
10,0,3,0.06569999999999995
10,0,4,0.06664999999999992
10,1,2,0.05834999999999999
10,1,3,0.07010000000000002
10,1,4,0.04924999999999999
10,2,3,0.06744999999999995
10,2,4,0.05780000000000003
10,3,4,0.06629999999999991
11,0,1,0.04924999999999998
11,0,2,0.053499999999999985
11,0,3,0.048999999999999926
11,0,4,0.06014999999999992
11,1,2,0.04860000000000001
11,1,3,0.053199999999999935
11,1,4,0.049849999999999936
11,2,3,0.05104999999999997
11,2,4,0.051849999999999986
11,3,4,0.055549999999999974
12,0,1,0.06579999999999997
12,0,2,0.050699999999999995
12,0,3,0.05435
12,0,4,0.06319999999999994
12,1,2,0.060199999999999976
12,1,3,0.06204999999999998
12,1,4,0.06524999999999997
12,2,3,0.049300000000000004
12,2,4,0.052849999999999994
12,3,4,0.05405000000000001
13,0,1,0.06269999999999999
13,0,2,0.057949999999999995
13,0,3,0.06330000000000001
13,0,4,0.05895000000000001
13,1,2,0.045649999999999996
13,1,3,0.05040000000000001
13,1,4,0.053050000000000014
13,2,3,0.04435000000000004
13,2,4,0.042150000000000014
13,3,4,0.04740000000000002
14,0,1,0.06380000000000002
14,0,2,0.060100000000000015
14,0,3,0.05890000000000003
14,0,4,0.06255000000000001
14,1,2,0.05504999999999999
14,1,3,0.06314999999999998
14,1,4,0.06015000000000005
14,2,3,0.05565000000000001
14,2,4,0.05640000000000002
14,3,4,0.052999999999999985
15,0,1,0.06214999999999996
15,0,2,0.07105
15,0,3,0.059250000000000004
15,0,4,0.06315
15,1,2,0.062450000000000006
15,1,3,0.06260000000000002
15,1,4,0.057500000000000016
15,2,3,0.06370000000000005
15,2,4,0.06974999999999996
15,3,4,0.06035
16,0,1,0.061700000000000005
16,0,2,0.06759999999999998
16,0,3,0.06805000000000003
16,0,4,0.07364999999999998
16,1,2,0.0631
16,1,3,0.0667
16,1,4,0.07884999999999999
16,2,3,0.06030000000000004
16,2,4,0.0741
16,3,4,0.06015000000000003
17,0,1,0.05445000000000001
17,0,2,0.05309999999999998
17,0,3,0.06129999999999997
17,0,4,0.04910000000000001
17,1,2,0.04905
17,1,3,0.05150000000000002
17,1,4,0.05324999999999999
17,2,3,0.058799999999999984
17,2,4,0.04984999999999994
17,3,4,0.0626
18,0,1,0.05204999999999998
18,0,2,0.06945000000000003
18,0,3,0.06075000000000001
18,0,4,0.060099999999999994
18,1,2,0.0596
18,1,3,0.04645000000000002
18,1,4,0.04825000000000002
18,2,3,0.05440000000000002
18,2,4,0.05374999999999998
18,3,4,0.04580000000000003
19,0,1,0.053649999999999996
19,0,2,0.05444999999999999
19,0,3,0.052150000000000016
19,0,4,0.05145000000000001
19,1,2,0.04259999999999999
19,1,3,0.0468
19,1,4,0.04895000000000002
19,2,3,0.04309999999999999
19,2,4,0.04410000000000001
19,3,4,0.048149999999999984
