n-th challenge,m-th challenge,dist
0,1,0.6599999999999965
0,2,0.6843999999999977
0,3,0.533799999999998
0,4,0.6463999999999974
0,5,0.7005999999999954
0,6,0.5901999999999971
0,7,0.6289999999999973
0,8,0.6579999999999956
0,9,0.5905999999999976
1,2,0.6235999999999978
1,3,0.7027999999999951
1,4,0.584599999999998
1,5,0.7653999999999946
1,6,0.7563999999999954
1,7,0.6185999999999968
1,8,0.6361999999999957
1,9,0.7123999999999959
2,3,0.638599999999998
2,4,0.6081999999999983
2,5,0.6929999999999976
2,6,0.7023999999999968
2,7,0.5325999999999975
2,8,0.4975999999999985
2,9,0.6459999999999978
3,4,0.7181999999999972
3,5,0.5963999999999964
3,6,0.5895999999999957
3,7,0.6051999999999963
3,8,0.4963999999999988
3,9,0.43019999999999775
4,5,0.6743999999999974
4,6,0.7427999999999971
4,7,0.5851999999999984
4,8,0.6925999999999979
4,9,0.695399999999998
5,6,0.579999999999997
5,7,0.5739999999999975
5,8,0.5861999999999965
5,9,0.5843999999999967
6,7,0.734599999999997
6,8,0.6625999999999959
6,9,0.6353999999999962
7,8,0.5105999999999976
7,9,0.6715999999999961
8,9,0.5737999999999964
