n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.5067999999999981
0,0,2,0.39859999999999846
0,0,3,0.501199999999999
0,0,4,0.3341999999999989
0,1,2,0.46239999999999876
0,1,3,0.4451999999999992
0,1,4,0.47099999999999975
0,2,3,0.4637999999999992
0,2,4,0.4559999999999987
0,3,4,0.5151999999999988
1,0,1,0.34679999999999916
1,0,2,0.34779999999999944
1,0,3,0.38259999999999955
1,0,4,0.40119999999999906
1,1,2,0.3409999999999989
1,1,3,0.3261999999999987
1,1,4,0.3499999999999985
1,2,3,0.38419999999999926
1,2,4,0.3703999999999994
1,3,4,0.3345999999999983
2,0,1,0.397799999999999
2,0,2,0.22199999999999945
2,0,3,0.4697999999999977
2,0,4,0.40439999999999793
2,1,2,0.3965999999999989
2,1,3,0.5155999999999977
2,1,4,0.4385999999999989
2,2,3,0.468799999999997
2,2,4,0.394399999999998
2,3,4,0.3515999999999978
3,0,1,0.5467999999999976
3,0,2,0.4503999999999983
3,0,3,0.43319999999999853
3,0,4,0.44999999999999957
3,1,2,0.4769999999999989
3,1,3,0.4817999999999988
3,1,4,0.45779999999999926
3,2,3,0.4211999999999982
3,2,4,0.3999999999999985
3,3,4,0.40859999999999935
4,0,1,0.5009999999999989
4,0,2,0.4765999999999984
4,0,3,0.4717999999999984
4,0,4,0.48119999999999874
4,1,2,0.23059999999999967
4,1,3,0.413599999999999
4,1,4,0.2381999999999998
4,2,3,0.43179999999999885
4,2,4,0.23379999999999967
4,3,4,0.44239999999999857
5,0,1,0.37799999999999895
5,0,2,0.3641999999999984
5,0,3,0.4181999999999991
5,0,4,0.3717999999999994
5,1,2,0.3567999999999988
5,1,3,0.41479999999999867
5,1,4,0.41159999999999886
5,2,3,0.43179999999999785
5,2,4,0.4593999999999976
5,3,4,0.47379999999999806
6,0,1,0.5073999999999989
6,0,2,0.2277999999999994
6,0,3,0.5257999999999968
6,0,4,0.46739999999999904
6,1,2,0.4883999999999991
6,1,3,0.37799999999999784
6,1,4,0.2801999999999993
6,2,3,0.5055999999999978
6,2,4,0.45279999999999854
6,3,4,0.39519999999999766
7,0,1,0.5379999999999988
7,0,2,0.5225999999999988
7,0,3,0.39479999999999965
7,0,4,0.5155999999999993
7,1,2,0.2141999999999995
7,1,3,0.566799999999998
7,1,4,0.4267999999999981
7,2,3,0.568799999999998
7,2,4,0.42399999999999827
7,3,4,0.4897999999999996
8,0,1,0.3213999999999987
8,0,2,0.41719999999999857
8,0,3,0.3095999999999985
8,0,4,0.4473999999999994
8,1,2,0.4609999999999986
8,1,3,0.29499999999999904
8,1,4,0.3775999999999994
8,2,3,0.4663999999999986
8,2,4,0.4405999999999992
8,3,4,0.3939999999999994
9,0,1,0.32479999999999914
9,0,2,0.36059999999999864
9,0,3,0.32539999999999963
9,0,4,0.23599999999999954
9,1,2,0.33059999999999906
9,1,3,0.356199999999999
9,1,4,0.3215999999999995
9,2,3,0.3757999999999989
9,2,4,0.36639999999999967
9,3,4,0.33299999999999896
