n-th challenge,m-th challenge,dist
0,1,0.8079999999999986
0,2,0.6479999999999986
0,3,0.6459999999999987
0,4,0.854999999999998
0,5,0.6829999999999987
0,6,0.7009999999999984
0,7,0.7489999999999982
0,8,0.6729999999999987
0,9,0.9079999999999979
1,2,0.7349999999999988
1,3,0.8449999999999975
1,4,0.6429999999999992
1,5,0.7359999999999982
1,6,0.5839999999999996
1,7,0.5269999999999999
1,8,0.6559999999999994
1,9,0.7059999999999993
2,3,0.5929999999999985
2,4,0.8629999999999977
2,5,0.7779999999999981
2,6,0.6199999999999993
2,7,0.5909999999999996
2,8,0.4740000000000003
2,9,0.8739999999999973
3,4,0.8289999999999971
3,5,0.7209999999999973
3,6,0.7549999999999989
3,7,0.6479999999999986
3,8,0.5289999999999998
3,9,0.8599999999999975
4,5,0.6329999999999983
4,6,0.7489999999999981
4,7,0.709999999999998
4,8,0.6999999999999984
4,9,0.5959999999999993
5,6,0.6849999999999984
5,7,0.7049999999999984
5,8,0.6479999999999984
5,9,0.6869999999999986
6,7,0.5919999999999993
6,8,0.599999999999999
6,9,0.7789999999999987
7,8,0.4930000000000004
7,9,0.7769999999999985
8,9,0.725999999999999
