n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.07259999999999998
0,0,2,0.09459999999999988
0,0,3,0.0697
0,0,4,0.0695
0,1,2,0.08749999999999983
0,1,3,0.07149999999999995
0,1,4,0.06630000000000007
0,2,3,0.09339999999999996
0,2,4,0.08769999999999992
0,3,4,0.06650000000000006
1,0,1,0.06290000000000014
1,0,2,0.09179999999999992
1,0,3,0.10699999999999994
1,0,4,0.10859999999999989
1,1,2,0.08549999999999983
1,1,3,0.1025999999999999
1,1,4,0.1050999999999999
1,2,3,0.07070000000000007
1,2,4,0.07680000000000002
1,3,4,0.06670000000000018
2,0,1,0.09370000000000005
2,0,2,0.08450000000000008
2,0,3,0.07360000000000007
2,0,4,0.08940000000000003
2,1,2,0.0840000000000001
2,1,3,0.09130000000000002
2,1,4,0.0755
2,2,3,0.08560000000000005
2,2,4,0.08520000000000004
2,3,4,0.08760000000000005
3,0,1,0.0983999999999999
3,0,2,0.0872
3,0,3,0.07830000000000002
3,0,4,0.09999999999999996
3,1,2,0.08410000000000005
3,1,3,0.08789999999999994
3,1,4,0.07790000000000002
3,2,3,0.07749999999999997
3,2,4,0.08049999999999999
3,3,4,0.09819999999999993
4,0,1,0.09010000000000001
4,0,2,0.10150000000000008
4,0,3,0.08040000000000001
4,0,4,0.09090000000000005
4,1,2,0.08249999999999995
4,1,3,0.09230000000000006
4,1,4,0.07950000000000002
4,2,3,0.10389999999999994
4,2,4,0.07720000000000005
4,3,4,0.09450000000000006
5,0,1,0.07899999999999995
5,0,2,0.09339999999999986
5,0,3,0.08909999999999993
5,0,4,0.0747
5,1,2,0.07339999999999992
5,1,3,0.07220000000000003
5,1,4,0.07129999999999993
5,2,3,0.07839999999999997
5,2,4,0.0749
5,3,4,0.07999999999999997
6,0,1,0.091
6,0,2,0.07630000000000006
6,0,3,0.07240000000000005
6,0,4,0.0859
6,1,2,0.10120000000000003
6,1,3,0.07920000000000008
6,1,4,0.07610000000000006
6,2,3,0.08330000000000004
6,2,4,0.08850000000000002
6,3,4,0.07700000000000004
7,0,1,0.09849999999999992
7,0,2,0.09219999999999991
7,0,3,0.07999999999999999
7,0,4,0.09499999999999997
7,1,2,0.07399999999999997
7,1,3,0.11159999999999991
7,1,4,0.08249999999999996
7,2,3,0.09729999999999994
7,2,4,0.06940000000000003
7,3,4,0.09369999999999995
8,0,1,0.07580000000000005
8,0,2,0.08460000000000001
8,0,3,0.09340000000000001
8,0,4,0.0985
8,1,2,0.07840000000000003
8,1,3,0.07640000000000005
8,1,4,0.08020000000000008
8,2,3,0.07490000000000008
8,2,4,0.08020000000000008
8,3,4,0.07750000000000003
9,0,1,0.07110000000000005
9,0,2,0.07210000000000004
9,0,3,0.07600000000000003
9,0,4,0.08390000000000009
9,1,2,0.0733
9,1,3,0.06770000000000005
9,1,4,0.07650000000000004
9,2,3,0.07180000000000004
9,2,4,0.08080000000000004
9,3,4,0.07170000000000006
