n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.1953499999999937
0,0,2,0.20369999999999316
0,0,3,0.2005999999999935
0,0,4,0.20049999999999318
0,1,2,0.19564999999999327
0,1,3,0.19519999999999316
0,1,4,0.19939999999999283
0,2,3,0.19644999999999332
0,2,4,0.1950999999999931
0,3,4,0.1911499999999932
1,0,1,0.2100499999999941
1,0,2,0.2077499999999941
1,0,3,0.2111499999999936
1,0,4,0.19999999999999432
1,1,2,0.21309999999999432
1,1,3,0.21019999999999453
1,1,4,0.20514999999999423
1,2,3,0.21179999999999385
1,2,4,0.20874999999999383
1,3,4,0.20694999999999422
2,0,1,0.22274999999999315
2,0,2,0.21839999999999357
2,0,3,0.2203499999999933
2,0,4,0.2187999999999935
2,1,2,0.22309999999999322
2,1,3,0.21989999999999352
2,1,4,0.2182999999999932
2,2,3,0.21889999999999332
2,2,4,0.21694999999999331
2,3,4,0.2175999999999934
3,0,1,0.22359999999999186
3,0,2,0.2213499999999921
3,0,3,0.21759999999999172
3,0,4,0.22064999999999202
3,1,2,0.2270499999999917
3,1,3,0.2142999999999917
3,1,4,0.22744999999999146
3,2,3,0.21954999999999175
3,2,4,0.22289999999999158
3,3,4,0.2273499999999916
4,0,1,0.21469999999999198
4,0,2,0.21869999999999193
4,0,3,0.22049999999999206
4,0,4,0.2197499999999919
4,1,2,0.21729999999999233
4,1,3,0.21929999999999233
4,1,4,0.21819999999999226
4,2,3,0.21454999999999233
4,2,4,0.2206999999999922
4,3,4,0.22434999999999206
5,0,1,0.20954999999999233
5,0,2,0.2041499999999924
5,0,3,0.21159999999999207
5,0,4,0.20404999999999238
5,1,2,0.20889999999999181
5,1,3,0.20709999999999207
5,1,4,0.2094499999999923
5,2,3,0.2110499999999921
5,2,4,0.20444999999999242
5,3,4,0.20864999999999215
6,0,1,0.23639999999999195
6,0,2,0.22954999999999223
6,0,3,0.2297999999999919
6,0,4,0.22534999999999158
6,1,2,0.228599999999992
6,1,3,0.23789999999999187
6,1,4,0.22809999999999173
6,2,3,0.2313999999999917
6,2,4,0.2271999999999915
6,3,4,0.22809999999999186
7,0,1,0.20284999999999223
7,0,2,0.20984999999999182
7,0,3,0.20719999999999217
7,0,4,0.20579999999999174
7,1,2,0.20519999999999186
7,1,3,0.2088999999999921
7,1,4,0.20359999999999223
7,2,3,0.20879999999999196
7,2,4,0.20884999999999204
7,3,4,0.20624999999999208
8,0,1,0.2349499999999914
8,0,2,0.23019999999999163
8,0,3,0.2321499999999917
8,0,4,0.2311999999999919
8,1,2,0.23034999999999203
8,1,3,0.23644999999999178
8,1,4,0.23524999999999222
8,2,3,0.229299999999992
8,2,4,0.22804999999999204
8,3,4,0.2338999999999922
9,0,1,0.2158999999999937
9,0,2,0.21334999999999363
9,0,3,0.2206499999999935
9,0,4,0.21624999999999361
9,1,2,0.22399999999999307
9,1,3,0.22099999999999284
9,1,4,0.220149999999993
9,2,3,0.22109999999999344
9,2,4,0.22369999999999354
9,3,4,0.22219999999999365
