n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.5396500000000226
0,0,2,0.5485000000000356
0,0,3,0.552400000000044
0,0,4,0.5446000000000302
0,1,2,0.5431500000000264
0,1,3,0.5443500000000293
0,1,4,0.5476000000000335
0,2,3,0.5405500000000243
0,2,4,0.5410500000000223
0,3,4,0.5334000000000111
1,0,1,0.40589999999996595
1,0,2,0.42254999999996534
1,0,3,0.41529999999996536
1,0,4,0.41159999999996644
1,1,2,0.4146499999999654
1,1,3,0.4149999999999654
1,1,4,0.4106999999999662
1,2,3,0.4202999999999649
1,2,4,0.42289999999996564
1,3,4,0.4182999999999656
2,0,1,0.5031499999999594
2,0,2,0.5018999999999567
2,0,3,0.5061999999999626
2,0,4,0.5022499999999575
2,1,2,0.49674999999995406
2,1,3,0.5022499999999576
2,1,4,0.5082999999999662
2,2,3,0.4946999999999543
2,2,4,0.49784999999995444
2,3,4,0.494749999999955
3,0,1,0.5014999999999564
3,0,2,0.5028999999999578
3,0,3,0.500249999999955
3,0,4,0.4972999999999555
3,1,2,0.5004499999999553
3,1,3,0.5062499999999607
3,1,4,0.499549999999955
3,2,3,0.5016999999999564
3,2,4,0.50604999999996
3,3,4,0.5008999999999554
4,0,1,0.39589999999996783
4,0,2,0.39404999999996737
4,0,3,0.38734999999996855
4,0,4,0.39229999999996806
4,1,2,0.39049999999996826
4,1,3,0.39979999999996774
4,1,4,0.39699999999996827
4,2,3,0.39254999999996765
4,2,4,0.39809999999996715
4,3,4,0.3940999999999678
5,0,1,0.5037499999999601
5,0,2,0.5069499999999645
5,0,3,0.5014499999999565
5,0,4,0.5046999999999616
5,1,2,0.5022499999999578
5,1,3,0.5121499999999716
5,1,4,0.5045999999999612
5,2,3,0.5070999999999639
5,2,4,0.5061499999999626
5,3,4,0.5106499999999702
6,0,1,0.5722500000000438
6,0,2,0.5704500000000445
6,0,3,0.5724500000000458
6,0,4,0.576700000000053
6,1,2,0.5637500000000361
6,1,3,0.5621000000000349
6,1,4,0.5757000000000484
6,2,3,0.5666500000000381
6,2,4,0.5749000000000473
6,3,4,0.5713500000000448
7,0,1,0.5290499999999879
7,0,2,0.52294999999998
7,0,3,0.5338999999999954
7,0,4,0.5218499999999789
7,1,2,0.5278499999999867
7,1,3,0.5201999999999788
7,1,4,0.5329999999999944
7,2,3,0.5292999999999893
7,2,4,0.5227499999999814
7,3,4,0.5303999999999922
8,0,1,0.530849999999991
8,0,2,0.5313999999999897
8,0,3,0.5268999999999833
8,0,4,0.5271999999999862
8,1,2,0.533999999999993
8,1,3,0.5319499999999916
8,1,4,0.5390500000000013
8,2,3,0.5314499999999914
8,2,4,0.5307999999999892
8,3,4,0.5323499999999907
9,0,1,0.5664500000000473
9,0,2,0.5727500000000557
9,0,3,0.5734500000000585
9,0,4,0.5739500000000601
9,1,2,0.5670500000000486
9,1,3,0.5762500000000625
9,1,4,0.5764500000000643
9,2,3,0.5715500000000607
9,2,4,0.5706000000000583
9,3,4,0.5731000000000593
