n-th challenge,m-th challenge,dist
0,1,0.5447999999999994
0,2,0.7069999999999989
0,3,0.47740000000000005
0,4,0.7189999999999993
0,5,0.6499999999999996
0,6,0.6295999999999989
0,7,0.5653999999999999
0,8,0.6586000000000001
0,9,0.45580000000000026
1,2,0.5957999999999993
1,3,0.7283999999999993
1,4,0.5429999999999992
1,5,0.6957999999999995
1,6,0.7055999999999992
1,7,0.6507999999999999
1,8,0.652799999999999
1,9,0.6683999999999998
2,3,0.7333999999999997
2,4,0.43759999999999954
2,5,0.6133999999999994
2,6,0.5823999999999997
2,7,0.5657999999999999
2,8,0.5790000000000002
2,9,0.6645999999999993
3,4,0.7401999999999983
3,5,0.5835999999999998
3,6,0.5937999999999997
3,7,0.5509999999999996
3,8,0.6033999999999995
3,9,0.4093999999999998
4,5,0.6407999999999996
4,6,0.6851999999999989
4,7,0.6054000000000002
4,8,0.7163999999999995
4,9,0.6907999999999996
5,6,0.4369999999999999
5,7,0.4076000000000001
5,8,0.4528000000000001
5,9,0.5532
6,7,0.5115999999999999
6,8,0.44399999999999984
6,9,0.48600000000000004
7,8,0.4471999999999999
7,9,0.5864000000000001
8,9,0.5947999999999994
