n-th challenge,m-th challenge,dist
0,1,0.4275999999999996
0,2,0.43259999999999943
0,3,0.45079999999999976
0,4,0.5008999999999995
0,5,0.638899999999999
0,6,0.5961999999999994
0,7,0.41059999999999935
0,8,0.5544999999999997
0,9,0.6004999999999989
1,2,0.5252999999999994
1,3,0.4448999999999995
1,4,0.4360999999999996
1,5,0.649299999999999
1,6,0.5011999999999995
1,7,0.4387999999999995
1,8,0.4495999999999995
1,9,0.5514999999999994
2,3,0.5030999999999994
2,4,0.47139999999999976
2,5,0.7406
2,6,0.5049999999999996
2,7,0.5412999999999998
2,8,0.5833999999999998
2,9,0.5997999999999996
3,4,0.5232999999999997
3,5,0.5896999999999994
3,6,0.5971999999999997
3,7,0.4352999999999991
3,8,0.45979999999999954
3,9,0.5298999999999996
4,5,0.6987999999999996
4,6,0.3442
4,7,0.5167999999999998
4,8,0.44329999999999947
4,9,0.4810999999999998
5,6,0.8235000000000001
5,7,0.5316999999999998
5,8,0.5832999999999997
5,9,0.6336999999999997
6,7,0.6231999999999996
6,8,0.5299999999999998
6,9,0.6089999999999995
7,8,0.48109999999999964
7,9,0.5894999999999992
8,9,0.43470000000000003
