n-th challenge,m-th challenge,dist
0,1,0.5489999999999992
0,2,0.5156999999999992
0,3,0.534499999999999
0,4,0.6414999999999993
0,5,0.7570999999999991
0,6,0.7446999999999991
0,7,0.5595999999999987
0,8,0.6586999999999997
0,9,0.7470999999999998
1,2,0.6622999999999988
1,3,0.569499999999999
1,4,0.5744999999999993
1,5,0.7707999999999994
1,6,0.6670999999999989
1,7,0.5513999999999988
1,8,0.6127999999999992
1,9,0.7103999999999994
2,3,0.5865999999999996
2,4,0.6022999999999994
2,5,0.8378999999999992
2,6,0.6336999999999994
2,7,0.6545999999999991
2,8,0.6805999999999996
2,9,0.7303999999999997
3,4,0.6302999999999993
3,5,0.6843999999999989
3,6,0.702399999999999
3,7,0.49249999999999944
3,8,0.5454999999999998
3,9,0.6517000000000001
4,5,0.7722999999999997
4,6,0.43939999999999957
4,7,0.5842999999999995
4,8,0.5190999999999999
4,9,0.6068999999999996
5,6,0.8645999999999994
5,7,0.626299999999999
5,8,0.6760999999999993
5,9,0.7874999999999988
6,7,0.7203999999999995
6,8,0.5868999999999996
6,9,0.6896000000000001
7,8,0.5581999999999995
7,9,0.7145999999999998
8,9,0.5377000000000004
