n-th challenge,m-th challenge,dist
0,1,0.5761999999999997
0,2,0.5711999999999995
0,3,0.5414
0,4,0.40360000000000024
0,5,0.5232000000000001
0,6,0.5268000000000003
0,7,0.5368
0,8,0.7317999999999993
0,9,0.5012000000000001
1,2,0.3858
1,3,0.4498000000000003
1,4,0.4634000000000003
1,5,0.37620000000000003
1,6,0.42499999999999954
1,7,0.4581999999999998
1,8,0.5167999999999996
1,9,0.3225999999999999
2,3,0.43280000000000035
2,4,0.43119999999999986
2,5,0.46440000000000015
2,6,0.5284000000000002
2,7,0.4326000000000001
2,8,0.6173999999999997
2,9,0.3538000000000004
3,4,0.3108
3,5,0.3487999999999999
3,6,0.32220000000000004
3,7,0.5447999999999997
3,8,0.5146000000000004
3,9,0.37420000000000003
4,5,0.33340000000000003
4,6,0.3932000000000001
4,7,0.47220000000000034
4,8,0.5667999999999995
4,9,0.3842000000000002
5,6,0.334
5,7,0.41780000000000006
5,8,0.4010000000000002
5,9,0.35299999999999976
6,7,0.5629999999999997
6,8,0.4739999999999999
6,9,0.4194000000000004
7,8,0.5465999999999999
7,9,0.3977999999999998
8,9,0.5252000000000001
