n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.10580000000000005
0,0,2,0.09140000000000002
0,0,3,0.09200000000000004
0,0,4,0.08720000000000008
0,1,2,0.10179999999999999
0,1,3,0.095
0,1,4,0.09980000000000007
0,2,3,0.10420000000000003
0,2,4,0.08820000000000003
0,3,4,0.09159999999999999
1,0,1,0.10400000000000018
1,0,2,0.09720000000000015
1,0,3,0.1104000000000002
1,0,4,0.10680000000000009
1,1,2,0.0936000000000002
1,1,3,0.0856000000000002
1,1,4,0.10360000000000014
1,2,3,0.0986000000000002
1,2,4,0.09800000000000018
1,3,4,0.1004000000000002
2,0,1,0.10100000000000019
2,0,2,0.10380000000000016
2,0,3,0.10120000000000012
2,0,4,0.10080000000000018
2,1,2,0.09160000000000011
2,1,3,0.0902000000000001
2,1,4,0.09020000000000016
2,2,3,0.10380000000000014
2,2,4,0.09200000000000014
2,3,4,0.09740000000000015
3,0,1,0.10540000000000009
3,0,2,0.11380000000000014
3,0,3,0.12120000000000007
3,0,4,0.12780000000000014
3,1,2,0.11460000000000009
3,1,3,0.11880000000000003
3,1,4,0.12240000000000012
3,2,3,0.11540000000000009
3,2,4,0.1218000000000001
3,3,4,0.1192000000000001
4,0,1,0.11320000000000009
4,0,2,0.10140000000000016
4,0,3,0.09320000000000013
4,0,4,0.10540000000000016
4,1,2,0.1030000000000001
4,1,3,0.11360000000000013
4,1,4,0.09980000000000011
4,2,3,0.10880000000000015
4,2,4,0.09760000000000014
4,3,4,0.11140000000000014
5,0,1,0.10500000000000015
5,0,2,0.0948000000000002
5,0,3,0.08980000000000017
5,0,4,0.09380000000000022
5,1,2,0.09580000000000015
5,1,3,0.10820000000000012
5,1,4,0.09900000000000017
5,2,3,0.09620000000000017
5,2,4,0.09560000000000017
5,3,4,0.09980000000000021
6,0,1,0.10280000000000011
6,0,2,0.11260000000000021
6,0,3,0.12900000000000011
6,0,4,0.12920000000000015
6,1,2,0.11820000000000017
6,1,3,0.11880000000000016
6,1,4,0.12800000000000006
6,2,3,0.1058000000000001
6,2,4,0.10560000000000012
6,3,4,0.10440000000000019
7,0,1,0.12020000000000015
7,0,2,0.11220000000000016
7,0,3,0.11020000000000009
7,0,4,0.1194000000000001
7,1,2,0.10860000000000013
7,1,3,0.12200000000000016
7,1,4,0.1262000000000002
7,2,3,0.10920000000000019
7,2,4,0.11060000000000014
7,3,4,0.12020000000000017
8,0,1,0.12020000000000013
8,0,2,0.1106000000000002
8,0,3,0.11600000000000012
8,0,4,0.10640000000000012
8,1,2,0.12440000000000019
8,1,3,0.1140000000000001
8,1,4,0.11500000000000006
8,2,3,0.13020000000000015
8,2,4,0.10920000000000016
8,3,4,0.11780000000000013
9,0,1,0.1292000000000001
9,0,2,0.11420000000000007
9,0,3,0.11940000000000009
9,0,4,0.12400000000000014
9,1,2,0.12460000000000011
9,1,3,0.11520000000000008
9,1,4,0.12640000000000012
9,2,3,0.1144000000000001
9,2,4,0.12220000000000011
9,3,4,0.11440000000000006
