i-th device,j-th device,n-th challenge,dist
0,1,0,0.42104999999998377
0,1,1,0.4625999999999881
0,1,2,0.47569999999998247
0,1,3,0.5321499999999956
0,1,4,0.449999999999985
0,1,5,0.39214999999998723
0,1,6,0.40784999999998595
0,1,7,0.46649999999998565
0,1,8,0.44589999999999
0,1,9,0.4402999999999898
0,1,10,0.5047999999999889
0,1,11,0.420249999999985
0,1,12,0.49559999999998033
0,1,13,0.4999499999999844
0,1,14,0.39839999999999137
0,1,15,0.488449999999986
0,1,16,0.48484999999998274
0,1,17,0.4490499999999855
0,1,18,0.4326499999999863
0,1,19,0.5969499999999973
